Comunidades;Anio;PIB;Gasto;Numero_Parados;Numero_habitantes;Tasa_Paro;Inferior_2_etapa_Secundaria;2_etapa_Secundaria;Educacion_Superior;Tipo_Delito;Numero_Delitos;Tasa_Delitos
Ceuta_Melilla;2009;19932.64;0.0;104000;1217072.0;8.55;59.0;16.3;24.8;Contra el patrimonio y el orden socioeconomico;442.0;0.036317
Ceuta_Melilla;2009;19932.64;0.0;104000;1217072.0;8.55;59.0;16.3;24.8;Contra la Administración de Justicia;79.0;0.006491
Ceuta_Melilla;2009;19932.64;0.0;104000;1217072.0;8.55;59.0;16.3;24.8;Contra la libertad;44.0;0.003615
Ceuta_Melilla;2009;19932.64;0.0;104000;1217072.0;8.55;59.0;16.3;24.8;Contra la salud pública;998.0;0.082
Ceuta_Melilla;2009;19932.64;0.0;104000;1217072.0;8.55;59.0;16.3;24.8;Contra la seguridad colectiva;1694.0;0.139187
Ceuta_Melilla;2009;19932.64;0.0;104000;1217072.0;8.55;59.0;16.3;24.8;Contra la seguridad vial;694.0;0.057022
Ceuta_Melilla;2009;19932.64;0.0;104000;1217072.0;8.55;59.0;16.3;24.8;Hurtos;279.0;0.022924
Ceuta_Melilla;2009;19932.64;0.0;104000;1217072.0;8.55;59.0;16.3;24.8;Lesiones;139.0;0.011421
Ceuta_Melilla;2009;19932.64;0.0;104000;1217072.0;8.55;59.0;16.3;24.8;Otros delitos;525.0;0.043136
Ceuta_Melilla;2009;19932.64;0.0;104000;1217072.0;8.55;59.0;16.3;24.8;Quebrantamiento de condena;62.0;0.005094
Ceuta_Melilla;2009;19932.64;0.0;104000;1217072.0;8.55;59.0;16.3;24.8;Total;2790.0;0.229239
Ceuta_Melilla;2010;19402.0;0.0;117800;1252904.0;9.4;59.5;18.7;21.7;Amenazas;23.0;0.001836
Ceuta_Melilla;2010;19402.0;0.0;117800;1252904.0;9.4;59.5;18.7;21.7;Atentados contra la autoridad;161.0;0.01285
Ceuta_Melilla;2010;19402.0;0.0;117800;1252904.0;9.4;59.5;18.7;21.7;Contra el orden público;166.0;0.013249
Ceuta_Melilla;2010;19402.0;0.0;117800;1252904.0;9.4;59.5;18.7;21.7;Contra el patrimonio y el orden socioeconomico;409.0;0.032644
Ceuta_Melilla;2010;19402.0;0.0;117800;1252904.0;9.4;59.5;18.7;21.7;Contra la Administración de Justicia;72.0;0.005747
Ceuta_Melilla;2010;19402.0;0.0;117800;1252904.0;9.4;59.5;18.7;21.7;Contra la libertad;33.0;0.002634
Ceuta_Melilla;2010;19402.0;0.0;117800;1252904.0;9.4;59.5;18.7;21.7;Contra la salud pública;1262.0;0.100726
Ceuta_Melilla;2010;19402.0;0.0;117800;1252904.0;9.4;59.5;18.7;21.7;Contra la seguridad colectiva;1706.0;0.136164
Ceuta_Melilla;2010;19402.0;0.0;117800;1252904.0;9.4;59.5;18.7;21.7;Contra la seguridad vial;444.0;0.035438
Ceuta_Melilla;2010;19402.0;0.0;117800;1252904.0;9.4;59.5;18.7;21.7;Hurtos;286.0;0.022827
Ceuta_Melilla;2010;19402.0;0.0;117800;1252904.0;9.4;59.5;18.7;21.7;Lesiones;116.0;0.009258
Ceuta_Melilla;2010;19402.0;0.0;117800;1252904.0;9.4;59.5;18.7;21.7;Otros delitos;395.0;0.031527
Ceuta_Melilla;2010;19402.0;0.0;117800;1252904.0;9.4;59.5;18.7;21.7;Quebrantamiento de condena;62.0;0.004949
Ceuta_Melilla;2010;19402.0;0.0;117800;1252904.0;9.4;59.5;18.7;21.7;Total;2660.0;0.212307
Extremadura;1998;8528.89;3998.01;120625;1069419.0;11.28;;;;Concurso de delitos;93.0;0.008696
Extremadura;1998;8528.89;3998.01;120625;1069419.0;11.28;;;;Contra el orden público;58.0;0.005424
Extremadura;1998;8528.89;3998.01;120625;1069419.0;11.28;;;;Contra el patrimonio y el orden socioeconomico;862.0;0.080605
Extremadura;1998;8528.89;3998.01;120625;1069419.0;11.28;;;;Contra la Administración de Justicia;103.0;0.009631
Extremadura;1998;8528.89;3998.01;120625;1069419.0;11.28;;;;Contra la libertad;52.0;0.004862
Extremadura;1998;8528.89;3998.01;120625;1069419.0;11.28;;;;Contra la seguridad colectiva;586.0;0.054796
Extremadura;1998;8528.89;3998.01;120625;1069419.0;11.28;;;;Lesiones;104.0;0.009725
Extremadura;1998;8528.89;3998.01;120625;1069419.0;11.28;;;;Otros delitos;115.0;0.010754
Extremadura;1998;8528.89;3998.01;120625;1069419.0;11.28;;;;Total;1973.0;0.184493
Extremadura;1999;9193.59;3742.74;107050;1073574.0;9.97;;;;Concurso de delitos;70.0;0.00652
Extremadura;1999;9193.59;3742.74;107050;1073574.0;9.97;;;;Contra el orden público;38.0;0.00354
Extremadura;1999;9193.59;3742.74;107050;1073574.0;9.97;;;;Contra el patrimonio y el orden socioeconomico;633.0;0.058962
Extremadura;1999;9193.59;3742.74;107050;1073574.0;9.97;;;;Contra la Administración de Justicia;69.0;0.006427
Extremadura;1999;9193.59;3742.74;107050;1073574.0;9.97;;;;Contra la libertad;28.0;0.002608
Extremadura;1999;9193.59;3742.74;107050;1073574.0;9.97;;;;Contra la seguridad colectiva;532.0;0.049554
Extremadura;1999;9193.59;3742.74;107050;1073574.0;9.97;;;;Lesiones;88.0;0.008197
Extremadura;1999;9193.59;3742.74;107050;1073574.0;9.97;;;;Otros delitos;75.0;0.006986
Extremadura;1999;9193.59;3742.74;107050;1073574.0;9.97;;;;Total;1533.0;0.142794
Extremadura;2000;9956.33;4656.35;104000;1069420.0;9.72;;;;Concurso de delitos;104.0;0.009725
Extremadura;2000;9956.33;4656.35;104000;1069420.0;9.72;;;;Contra el orden público;56.0;0.005236
Extremadura;2000;9956.33;4656.35;104000;1069420.0;9.72;;;;Contra el patrimonio y el orden socioeconomico;724.0;0.0677
Extremadura;2000;9956.33;4656.35;104000;1069420.0;9.72;;;;Contra la Administración de Justicia;79.0;0.007387
Extremadura;2000;9956.33;4656.35;104000;1069420.0;9.72;;;;Contra la libertad;36.0;0.003366
Extremadura;2000;9956.33;4656.35;104000;1069420.0;9.72;;;;Contra la seguridad colectiva;546.0;0.051056
Extremadura;2000;9956.33;4656.35;104000;1069420.0;9.72;;;;Lesiones;124.0;0.011595
Extremadura;2000;9956.33;4656.35;104000;1069420.0;9.72;;;;Otros delitos;108.0;0.010099
Extremadura;2000;9956.33;4656.35;104000;1069420.0;9.72;;;;Total;1777.0;0.166165
Extremadura;2001;10661.87;4857.76;58275;1073381.0;5.43;;;;Concurso de delitos;88.0;0.008198
Extremadura;2001;10661.87;4857.76;58275;1073381.0;5.43;;;;Contra el orden público;70.0;0.006521
Extremadura;2001;10661.87;4857.76;58275;1073381.0;5.43;;;;Contra el patrimonio y el orden socioeconomico;686.0;0.06391
Extremadura;2001;10661.87;4857.76;58275;1073381.0;5.43;;;;Contra la Administración de Justicia;54.0;0.005031
Extremadura;2001;10661.87;4857.76;58275;1073381.0;5.43;;;;Contra la libertad;33.0;0.003074
Extremadura;2001;10661.87;4857.76;58275;1073381.0;5.43;;;;Contra la seguridad colectiva;697.0;0.064935
Extremadura;2001;10661.87;4857.76;58275;1073381.0;5.43;;;;Lesiones;125.0;0.011645
Extremadura;2001;10661.87;4857.76;58275;1073381.0;5.43;;;;Otros delitos;106.0;0.009875
Extremadura;2001;10661.87;4857.76;58275;1073381.0;5.43;;;;Total;1859.0;0.173191
Extremadura;2002;11409.05;5459.18;82650;1073050.0;7.7;68.1;13.4;18.5;Concurso de delitos;84.0;0.007828
Extremadura;2002;11409.05;5459.18;82650;1073050.0;7.7;68.1;13.4;18.5;Contra el orden público;63.0;0.005871
Extremadura;2002;11409.05;5459.18;82650;1073050.0;7.7;68.1;13.4;18.5;Contra el patrimonio y el orden socioeconomico;659.0;0.061414
Extremadura;2002;11409.05;5459.18;82650;1073050.0;7.7;68.1;13.4;18.5;Contra la Administración de Justicia;69.0;0.00643
Extremadura;2002;11409.05;5459.18;82650;1073050.0;7.7;68.1;13.4;18.5;Contra la libertad;37.0;0.003448
Extremadura;2002;11409.05;5459.18;82650;1073050.0;7.7;68.1;13.4;18.5;Contra la seguridad colectiva;540.0;0.050324
Extremadura;2002;11409.05;5459.18;82650;1073050.0;7.7;68.1;13.4;18.5;Lesiones;124.0;0.011556
Extremadura;2002;11409.05;5459.18;82650;1073050.0;7.7;68.1;13.4;18.5;Otros delitos;98.0;0.009133
Extremadura;2002;11409.05;5459.18;82650;1073050.0;7.7;68.1;13.4;18.5;Total;1674.0;0.156004
Extremadura;2003;12222.35;5614.98;76200;1073904.0;7.1;68.1;12.5;19.5;Concurso de delitos;143.0;0.013316
Extremadura;2003;12222.35;5614.98;76200;1073904.0;7.1;68.1;12.5;19.5;Contra el orden público;95.0;0.008846
Extremadura;2003;12222.35;5614.98;76200;1073904.0;7.1;68.1;12.5;19.5;Contra el patrimonio y el orden socioeconomico;934.0;0.086972
Extremadura;2003;12222.35;5614.98;76200;1073904.0;7.1;68.1;12.5;19.5;Contra la Administración de Justicia;136.0;0.012664
Extremadura;2003;12222.35;5614.98;76200;1073904.0;7.1;68.1;12.5;19.5;Contra la libertad;45.0;0.00419
Extremadura;2003;12222.35;5614.98;76200;1073904.0;7.1;68.1;12.5;19.5;Contra la seguridad colectiva;742.0;0.069094
Extremadura;2003;12222.35;5614.98;76200;1073904.0;7.1;68.1;12.5;19.5;Lesiones;243.0;0.022628
Extremadura;2003;12222.35;5614.98;76200;1073904.0;7.1;68.1;12.5;19.5;Otros delitos;173.0;0.016109
Extremadura;2003;12222.35;5614.98;76200;1073904.0;7.1;68.1;12.5;19.5;Total;2511.0;0.23382
Extremadura;2004;13076.55;5623.8;77050;1075286.0;7.17;68.3;12.9;18.9;Concurso de delitos;132.0;0.012276
Extremadura;2004;13076.55;5623.8;77050;1075286.0;7.17;68.3;12.9;18.9;Contra el orden público;101.0;0.009393
Extremadura;2004;13076.55;5623.8;77050;1075286.0;7.17;68.3;12.9;18.9;Contra el patrimonio y el orden socioeconomico;865.0;0.080444
Extremadura;2004;13076.55;5623.8;77050;1075286.0;7.17;68.3;12.9;18.9;Contra la Administración de Justicia;143.0;0.013299
Extremadura;2004;13076.55;5623.8;77050;1075286.0;7.17;68.3;12.9;18.9;Contra la libertad;65.0;0.006045
Extremadura;2004;13076.55;5623.8;77050;1075286.0;7.17;68.3;12.9;18.9;Contra la seguridad colectiva;598.0;0.055613
Extremadura;2004;13076.55;5623.8;77050;1075286.0;7.17;68.3;12.9;18.9;Lesiones;354.0;0.032921
Extremadura;2004;13076.55;5623.8;77050;1075286.0;7.17;68.3;12.9;18.9;Otros delitos;202.0;0.018786
Extremadura;2004;13076.55;5623.8;77050;1075286.0;7.17;68.3;12.9;18.9;Total;2460.0;0.228776
Extremadura;2005;14221.83;5771.5;72250;1083879.0;6.67;65.6;14.0;20.5;Concurso de delitos;76.0;0.007012
Extremadura;2005;14221.83;5771.5;72250;1083879.0;6.67;65.6;14.0;20.5;Contra el orden público;121.0;0.011164
Extremadura;2005;14221.83;5771.5;72250;1083879.0;6.67;65.6;14.0;20.5;Contra el patrimonio y el orden socioeconomico;744.0;0.068642
Extremadura;2005;14221.83;5771.5;72250;1083879.0;6.67;65.6;14.0;20.5;Contra la Administración de Justicia;198.0;0.018268
Extremadura;2005;14221.83;5771.5;72250;1083879.0;6.67;65.6;14.0;20.5;Contra la libertad;89.0;0.008211
Extremadura;2005;14221.83;5771.5;72250;1083879.0;6.67;65.6;14.0;20.5;Contra la seguridad colectiva;542.0;0.050006
Extremadura;2005;14221.83;5771.5;72250;1083879.0;6.67;65.6;14.0;20.5;Lesiones;517.0;0.047699
Extremadura;2005;14221.83;5771.5;72250;1083879.0;6.67;65.6;14.0;20.5;Otros delitos;291.0;0.026848
Extremadura;2005;14221.83;5771.5;72250;1083879.0;6.67;65.6;14.0;20.5;Total;2578.0;0.237849
Extremadura;2006;15145.35;8675.39;61800;1086373.0;5.69;64.5;13.8;21.6;Concurso de delitos;128.0;0.011782
Extremadura;2006;15145.35;8675.39;61800;1086373.0;5.69;64.5;13.8;21.6;Contra el orden público;113.0;0.010402
Extremadura;2006;15145.35;8675.39;61800;1086373.0;5.69;64.5;13.8;21.6;Contra el patrimonio y el orden socioeconomico;815.0;0.07502
Extremadura;2006;15145.35;8675.39;61800;1086373.0;5.69;64.5;13.8;21.6;Contra la Administración de Justicia;177.0;0.016293
Extremadura;2006;15145.35;8675.39;61800;1086373.0;5.69;64.5;13.8;21.6;Contra la libertad;126.0;0.011598
Extremadura;2006;15145.35;8675.39;61800;1086373.0;5.69;64.5;13.8;21.6;Contra la seguridad colectiva;629.0;0.057899
Extremadura;2006;15145.35;8675.39;61800;1086373.0;5.69;64.5;13.8;21.6;Lesiones;530.0;0.048786
Extremadura;2006;15145.35;8675.39;61800;1086373.0;5.69;64.5;13.8;21.6;Otros delitos;342.0;0.031481
Extremadura;2006;15145.35;8675.39;61800;1086373.0;5.69;64.5;13.8;21.6;Total;2860.0;0.263261
Extremadura;2007;16255.82;9209.97;62000;1089990.0;5.69;62.6;15.4;22.0;Contra el orden público;215.0;0.019725
Extremadura;2007;16255.82;9209.97;62000;1089990.0;5.69;62.6;15.4;22.0;Contra el patrimonio y el orden socioeconomico;1063.0;0.097524
Extremadura;2007;16255.82;9209.97;62000;1089990.0;5.69;62.6;15.4;22.0;Contra la Administración de Justicia;262.0;0.024037
Extremadura;2007;16255.82;9209.97;62000;1089990.0;5.69;62.6;15.4;22.0;Contra la libertad;235.0;0.02156
Extremadura;2007;16255.82;9209.97;62000;1089990.0;5.69;62.6;15.4;22.0;Contra la seguridad colectiva;940.0;0.086239
Extremadura;2007;16255.82;9209.97;62000;1089990.0;5.69;62.6;15.4;22.0;Lesiones;905.0;0.083028
Extremadura;2007;16255.82;9209.97;62000;1089990.0;5.69;62.6;15.4;22.0;Otros delitos;359.0;0.032936
Extremadura;2007;16255.82;9209.97;62000;1089990.0;5.69;62.6;15.4;22.0;Total;3979.0;0.365049
Extremadura;2008;16328.9;9146.3;73350;1097744.0;6.68;62.6;15.3;22.1;Amenazas;164.0;0.01494
Extremadura;2008;16328.9;9146.3;73350;1097744.0;6.68;62.6;15.3;22.1;Atentados contra la autoridad;198.0;0.018037
Extremadura;2008;16328.9;9146.3;73350;1097744.0;6.68;62.6;15.3;22.1;Contra el orden público;216.0;0.019677
Extremadura;2008;16328.9;9146.3;73350;1097744.0;6.68;62.6;15.3;22.1;Contra el patrimonio y el orden socioeconomico;869.0;0.079162
Extremadura;2008;16328.9;9146.3;73350;1097744.0;6.68;62.6;15.3;22.1;Contra la Administración de Justicia;293.0;0.026691
Extremadura;2008;16328.9;9146.3;73350;1097744.0;6.68;62.6;15.3;22.1;Contra la libertad;230.0;0.020952
Extremadura;2008;16328.9;9146.3;73350;1097744.0;6.68;62.6;15.3;22.1;Contra la salud pública;64.0;0.00583
Extremadura;2008;16328.9;9146.3;73350;1097744.0;6.68;62.6;15.3;22.1;Contra la seguridad colectiva;1844.0;0.167981
Extremadura;2008;16328.9;9146.3;73350;1097744.0;6.68;62.6;15.3;22.1;Contra la seguridad vial;1778.0;0.161969
Extremadura;2008;16328.9;9146.3;73350;1097744.0;6.68;62.6;15.3;22.1;Hurtos;626.0;0.057026
Extremadura;2008;16328.9;9146.3;73350;1097744.0;6.68;62.6;15.3;22.1;Lesiones;700.0;0.063767
Extremadura;2008;16328.9;9146.3;73350;1097744.0;6.68;62.6;15.3;22.1;Otros delitos;935.0;0.085175
Extremadura;2008;16328.9;9146.3;73350;1097744.0;6.68;62.6;15.3;22.1;Quebrantamiento de condena;245.0;0.022319
Extremadura;2008;16328.9;9146.3;73350;1097744.0;6.68;62.6;15.3;22.1;Total;4488.0;0.408838
Extremadura;2009;15931.46;9010.26;100050;1102410.0;9.08;61.6;15.8;22.5;Amenazas;225.0;0.02041
Extremadura;2009;15931.46;9010.26;100050;1102410.0;9.08;61.6;15.8;22.5;Atentados contra la autoridad;244.0;0.022133
Extremadura;2009;15931.46;9010.26;100050;1102410.0;9.08;61.6;15.8;22.5;Contra el orden público;267.0;0.02422
Extremadura;2009;15931.46;9010.26;100050;1102410.0;9.08;61.6;15.8;22.5;Contra el patrimonio y el orden socioeconomico;1013.0;0.09189
Extremadura;2009;15931.46;9010.26;100050;1102410.0;9.08;61.6;15.8;22.5;Contra la Administración de Justicia;354.0;0.032111
Extremadura;2009;15931.46;9010.26;100050;1102410.0;9.08;61.6;15.8;22.5;Contra la libertad;308.0;0.027939
Extremadura;2009;15931.46;9010.26;100050;1102410.0;9.08;61.6;15.8;22.5;Contra la salud pública;128.0;0.011611
Extremadura;2009;15931.46;9010.26;100050;1102410.0;9.08;61.6;15.8;22.5;Contra la seguridad colectiva;2310.0;0.209541
Extremadura;2009;15931.46;9010.26;100050;1102410.0;9.08;61.6;15.8;22.5;Contra la seguridad vial;2174.0;0.197204
Extremadura;2009;15931.46;9010.26;100050;1102410.0;9.08;61.6;15.8;22.5;Hurtos;699.0;0.063407
Extremadura;2009;15931.46;9010.26;100050;1102410.0;9.08;61.6;15.8;22.5;Lesiones;800.0;0.072568
Extremadura;2009;15931.46;9010.26;100050;1102410.0;9.08;61.6;15.8;22.5;Otros delitos;1086.0;0.098511
Extremadura;2009;15931.46;9010.26;100050;1102410.0;9.08;61.6;15.8;22.5;Quebrantamiento de condena;307.0;0.027848
Extremadura;2009;15931.46;9010.26;100050;1102410.0;9.08;61.6;15.8;22.5;Total;5423.0;0.491922
Extremadura;2010;16014.47;9172.43;114100;1107220.0;10.31;60.5;16.1;23.3;Amenazas;212.0;0.019147
Extremadura;2010;16014.47;9172.43;114100;1107220.0;10.31;60.5;16.1;23.3;Atentados contra la autoridad;259.0;0.023392
Extremadura;2010;16014.47;9172.43;114100;1107220.0;10.31;60.5;16.1;23.3;Contra el orden público;284.0;0.02565
Extremadura;2010;16014.47;9172.43;114100;1107220.0;10.31;60.5;16.1;23.3;Contra el patrimonio y el orden socioeconomico;1099.0;0.099258
Extremadura;2010;16014.47;9172.43;114100;1107220.0;10.31;60.5;16.1;23.3;Contra la Administración de Justicia;367.0;0.033146
Extremadura;2010;16014.47;9172.43;114100;1107220.0;10.31;60.5;16.1;23.3;Contra la libertad;299.0;0.027005
Extremadura;2010;16014.47;9172.43;114100;1107220.0;10.31;60.5;16.1;23.3;Contra la salud pública;173.0;0.015625
Extremadura;2010;16014.47;9172.43;114100;1107220.0;10.31;60.5;16.1;23.3;Contra la seguridad colectiva;2128.0;0.192193
Extremadura;2010;16014.47;9172.43;114100;1107220.0;10.31;60.5;16.1;23.3;Contra la seguridad vial;1953.0;0.176388
Extremadura;2010;16014.47;9172.43;114100;1107220.0;10.31;60.5;16.1;23.3;Hurtos;737.0;0.066563
Extremadura;2010;16014.47;9172.43;114100;1107220.0;10.31;60.5;16.1;23.3;Lesiones;883.0;0.079749
Extremadura;2010;16014.47;9172.43;114100;1107220.0;10.31;60.5;16.1;23.3;Otros delitos;1255.0;0.113347
Extremadura;2010;16014.47;9172.43;114100;1107220.0;10.31;60.5;16.1;23.3;Quebrantamiento de condena;313.0;0.028269
Extremadura;2010;16014.47;9172.43;114100;1107220.0;10.31;60.5;16.1;23.3;Total;5493.0;0.496107
Galicia;1998;10766.28;4818.77;198925;2724544.0;7.3;;;;Concurso de delitos;517.0;0.018976
Galicia;1998;10766.28;4818.77;198925;2724544.0;7.3;;;;Contra el orden público;248.0;0.009102
Galicia;1998;10766.28;4818.77;198925;2724544.0;7.3;;;;Contra el patrimonio y el orden socioeconomico;2665.0;0.097815
Galicia;1998;10766.28;4818.77;198925;2724544.0;7.3;;;;Contra la Administración de Justicia;274.0;0.010057
Galicia;1998;10766.28;4818.77;198925;2724544.0;7.3;;;;Contra la libertad;83.0;0.003046
Galicia;1998;10766.28;4818.77;198925;2724544.0;7.3;;;;Contra la seguridad colectiva;2437.0;0.089446
Galicia;1998;10766.28;4818.77;198925;2724544.0;7.3;;;;Lesiones;463.0;0.016994
Galicia;1998;10766.28;4818.77;198925;2724544.0;7.3;;;;Otros delitos;391.0;0.014351
Galicia;1998;10766.28;4818.77;198925;2724544.0;7.3;;;;Total;7078.0;0.259787
Galicia;1999;11448.1;5251.5;187550;2730337.0;6.87;;;;Concurso de delitos;523.0;0.019155
Galicia;1999;11448.1;5251.5;187550;2730337.0;6.87;;;;Contra el orden público;222.0;0.008131
Galicia;1999;11448.1;5251.5;187550;2730337.0;6.87;;;;Contra el patrimonio y el orden socioeconomico;2402.0;0.087974
Galicia;1999;11448.1;5251.5;187550;2730337.0;6.87;;;;Contra la Administración de Justicia;213.0;0.007801
Galicia;1999;11448.1;5251.5;187550;2730337.0;6.87;;;;Contra la libertad;134.0;0.004908
Galicia;1999;11448.1;5251.5;187550;2730337.0;6.87;;;;Contra la seguridad colectiva;2697.0;0.098779
Galicia;1999;11448.1;5251.5;187550;2730337.0;6.87;;;;Lesiones;490.0;0.017947
Galicia;1999;11448.1;5251.5;187550;2730337.0;6.87;;;;Otros delitos;436.0;0.015969
Galicia;1999;11448.1;5251.5;187550;2730337.0;6.87;;;;Total;7117.0;0.260664
Galicia;2000;12152.94;5948.83;176825;2731900.0;6.47;;;;Concurso de delitos;521.0;0.019071
Galicia;2000;12152.94;5948.83;176825;2731900.0;6.47;;;;Contra el orden público;250.0;0.009151
Galicia;2000;12152.94;5948.83;176825;2731900.0;6.47;;;;Contra el patrimonio y el orden socioeconomico;1949.0;0.071342
Galicia;2000;12152.94;5948.83;176825;2731900.0;6.47;;;;Contra la Administración de Justicia;187.0;0.006845
Galicia;2000;12152.94;5948.83;176825;2731900.0;6.47;;;;Contra la libertad;116.0;0.004246
Galicia;2000;12152.94;5948.83;176825;2731900.0;6.47;;;;Contra la seguridad colectiva;2251.0;0.082397
Galicia;2000;12152.94;5948.83;176825;2731900.0;6.47;;;;Lesiones;455.0;0.016655
Galicia;2000;12152.94;5948.83;176825;2731900.0;6.47;;;;Otros delitos;325.0;0.011896
Galicia;2000;12152.94;5948.83;176825;2731900.0;6.47;;;;Total;6054.0;0.221604
Galicia;2001;12961.54;6124.89;127650;2732926.0;4.67;;;;Concurso de delitos;461.0;0.016868
Galicia;2001;12961.54;6124.89;127650;2732926.0;4.67;;;;Contra el orden público;268.0;0.009806
Galicia;2001;12961.54;6124.89;127650;2732926.0;4.67;;;;Contra el patrimonio y el orden socioeconomico;1765.0;0.064583
Galicia;2001;12961.54;6124.89;127650;2732926.0;4.67;;;;Contra la Administración de Justicia;189.0;0.006916
Galicia;2001;12961.54;6124.89;127650;2732926.0;4.67;;;;Contra la libertad;117.0;0.004281
Galicia;2001;12961.54;6124.89;127650;2732926.0;4.67;;;;Contra la seguridad colectiva;2274.0;0.083208
Galicia;2001;12961.54;6124.89;127650;2732926.0;4.67;;;;Lesiones;452.0;0.016539
Galicia;2001;12961.54;6124.89;127650;2732926.0;4.67;;;;Otros delitos;413.0;0.015112
Galicia;2001;12961.54;6124.89;127650;2732926.0;4.67;;;;Total;5939.0;0.217313
Galicia;2002;13814.46;6436.35;143400;2737370.0;5.24;63.2;15.4;21.4;Concurso de delitos;520.0;0.018996
Galicia;2002;13814.46;6436.35;143400;2737370.0;5.24;63.2;15.4;21.4;Contra el orden público;270.0;0.009863
Galicia;2002;13814.46;6436.35;143400;2737370.0;5.24;63.2;15.4;21.4;Contra el patrimonio y el orden socioeconomico;1838.0;0.067145
Galicia;2002;13814.46;6436.35;143400;2737370.0;5.24;63.2;15.4;21.4;Contra la Administración de Justicia;253.0;0.009242
Galicia;2002;13814.46;6436.35;143400;2737370.0;5.24;63.2;15.4;21.4;Contra la libertad;108.0;0.003945
Galicia;2002;13814.46;6436.35;143400;2737370.0;5.24;63.2;15.4;21.4;Contra la seguridad colectiva;2335.0;0.085301
Galicia;2002;13814.46;6436.35;143400;2737370.0;5.24;63.2;15.4;21.4;Lesiones;484.0;0.017681
Galicia;2002;13814.46;6436.35;143400;2737370.0;5.24;63.2;15.4;21.4;Otros delitos;424.0;0.015489
Galicia;2002;13814.46;6436.35;143400;2737370.0;5.24;63.2;15.4;21.4;Total;6232.0;0.227664
Galicia;2003;14754.74;6806.27;155850;2751094.0;5.67;60.4;16.6;23.0;Concurso de delitos;618.0;0.022464
Galicia;2003;14754.74;6806.27;155850;2751094.0;5.67;60.4;16.6;23.0;Contra el orden público;342.0;0.012431
Galicia;2003;14754.74;6806.27;155850;2751094.0;5.67;60.4;16.6;23.0;Contra el patrimonio y el orden socioeconomico;2225.0;0.080877
Galicia;2003;14754.74;6806.27;155850;2751094.0;5.67;60.4;16.6;23.0;Contra la Administración de Justicia;314.0;0.011414
Galicia;2003;14754.74;6806.27;155850;2751094.0;5.67;60.4;16.6;23.0;Contra la libertad;130.0;0.004725
Galicia;2003;14754.74;6806.27;155850;2751094.0;5.67;60.4;16.6;23.0;Contra la seguridad colectiva;2813.0;0.10225
Galicia;2003;14754.74;6806.27;155850;2751094.0;5.67;60.4;16.6;23.0;Lesiones;686.0;0.024936
Galicia;2003;14754.74;6806.27;155850;2751094.0;5.67;60.4;16.6;23.0;Otros delitos;487.0;0.017702
Galicia;2003;14754.74;6806.27;155850;2751094.0;5.67;60.4;16.6;23.0;Total;7615.0;0.276799
Galicia;2004;15832.59;7022.52;170625;2750985.0;6.2;58.6;17.1;24.2;Concurso de delitos;602.0;0.021883
Galicia;2004;15832.59;7022.52;170625;2750985.0;6.2;58.6;17.1;24.2;Contra el orden público;367.0;0.013341
Galicia;2004;15832.59;7022.52;170625;2750985.0;6.2;58.6;17.1;24.2;Contra el patrimonio y el orden socioeconomico;2029.0;0.073755
Galicia;2004;15832.59;7022.52;170625;2750985.0;6.2;58.6;17.1;24.2;Contra la Administración de Justicia;395.0;0.014358
Galicia;2004;15832.59;7022.52;170625;2750985.0;6.2;58.6;17.1;24.2;Contra la libertad;153.0;0.005562
Galicia;2004;15832.59;7022.52;170625;2750985.0;6.2;58.6;17.1;24.2;Contra la seguridad colectiva;2871.0;0.104363
Galicia;2004;15832.59;7022.52;170625;2750985.0;6.2;58.6;17.1;24.2;Lesiones;1169.0;0.042494
Galicia;2004;15832.59;7022.52;170625;2750985.0;6.2;58.6;17.1;24.2;Otros delitos;514.0;0.018684
Galicia;2004;15832.59;7022.52;170625;2750985.0;6.2;58.6;17.1;24.2;Total;8100.0;0.29444
Galicia;2005;17102.46;7549.77;124800;2762198.0;4.52;55.9;16.8;27.2;Concurso de delitos;484.0;0.017522
Galicia;2005;17102.46;7549.77;124800;2762198.0;4.52;55.9;16.8;27.2;Contra el orden público;441.0;0.015966
Galicia;2005;17102.46;7549.77;124800;2762198.0;4.52;55.9;16.8;27.2;Contra el patrimonio y el orden socioeconomico;2095.0;0.075845
Galicia;2005;17102.46;7549.77;124800;2762198.0;4.52;55.9;16.8;27.2;Contra la Administración de Justicia;518.0;0.018753
Galicia;2005;17102.46;7549.77;124800;2762198.0;4.52;55.9;16.8;27.2;Contra la libertad;199.0;0.007204
Galicia;2005;17102.46;7549.77;124800;2762198.0;4.52;55.9;16.8;27.2;Contra la seguridad colectiva;3162.0;0.114474
Galicia;2005;17102.46;7549.77;124800;2762198.0;4.52;55.9;16.8;27.2;Lesiones;1459.0;0.05282
Galicia;2005;17102.46;7549.77;124800;2762198.0;4.52;55.9;16.8;27.2;Otros delitos;593.0;0.021468
Galicia;2005;17102.46;7549.77;124800;2762198.0;4.52;55.9;16.8;27.2;Total;8951.0;0.324054
Galicia;2006;18504.19;10081.7;107825;2767524.0;3.9;54.4;17.3;28.3;Concurso de delitos;713.0;0.025763
Galicia;2006;18504.19;10081.7;107825;2767524.0;3.9;54.4;17.3;28.3;Contra el orden público;413.0;0.014923
