Tipo de delito;Sexo del infractor;Lugar de condena;Total
20.3. Del encubrimiento;Total;Andalucía;8
20.3. Del encubrimiento;Total;Aragón;2
20.3. Del encubrimiento;Total;Asturias, Principado de;1
20.3. Del encubrimiento;Total;Balears, Illes;3
20.3. Del encubrimiento;Total;Canarias;1
20.3. Del encubrimiento;Total;Cantabria;0
20.3. Del encubrimiento;Total;Castilla y León;1
20.3. Del encubrimiento;Total;Castilla-La Mancha;1
20.3. Del encubrimiento;Total;Cataluña;6
20.3. Del encubrimiento;Total;Comunitat Valenciana;23
20.3. Del encubrimiento;Total;Extremadura;1
20.3. Del encubrimiento;Total;Galicia;6
20.3. Del encubrimiento;Total;Madrid, Comunidad de(1);6
20.3. Del encubrimiento;Total;Murcia, Región de;4
20.3. Del encubrimiento;Total;Navarra, Comunidad Foral de;0
20.3. Del encubrimiento;Total;País Vasco;2
20.3. Del encubrimiento;Total;Rioja, La;1
20.3. Del encubrimiento;Total;Ceuta;0
20.3. Del encubrimiento;Total;Melilla;0
20.3. Del encubrimiento;Varón;Total;46
20.3. Del encubrimiento;Varón;Andalucía;5
20.3. Del encubrimiento;Varón;Aragón;2
20.3. Del encubrimiento;Varón;Asturias, Principado de;1
20.3. Del encubrimiento;Varón;Balears, Illes;3
20.3. Del encubrimiento;Varón;Canarias;1
20.3. Del encubrimiento;Varón;Cantabria;0
20.3. Del encubrimiento;Varón;Castilla y León;1
20.3. Del encubrimiento;Varón;Castilla-La Mancha;1
20.3. Del encubrimiento;Varón;Cataluña;3
20.3. Del encubrimiento;Varón;Comunitat Valenciana;15
20.3. Del encubrimiento;Varón;Extremadura;0
20.3. Del encubrimiento;Varón;Galicia;6
20.3. Del encubrimiento;Varón;Madrid, Comunidad de(1);3
20.3. Del encubrimiento;Varón;Murcia, Región de;3
20.3. Del encubrimiento;Varón;Navarra, Comunidad Foral de;0
20.3. Del encubrimiento;Varón;País Vasco;2
20.3. Del encubrimiento;Varón;Rioja, La;0
20.3. Del encubrimiento;Varón;Ceuta;0
20.3. Del encubrimiento;Varón;Melilla;0
20.3. Del encubrimiento;Mujer;Total;20
20.3. Del encubrimiento;Mujer;Andalucía;3
20.3. Del encubrimiento;Mujer;Aragón;0
20.3. Del encubrimiento;Mujer;Asturias, Principado de;0
20.3. Del encubrimiento;Mujer;Balears, Illes;0
20.3. Del encubrimiento;Mujer;Canarias;0
20.3. Del encubrimiento;Mujer;Cantabria;0
20.3. Del encubrimiento;Mujer;Castilla y León;0
20.3. Del encubrimiento;Mujer;Castilla-La Mancha;0
20.3. Del encubrimiento;Mujer;Cataluña;3
20.3. Del encubrimiento;Mujer;Comunitat Valenciana;8
20.3. Del encubrimiento;Mujer;Extremadura;1
20.3. Del encubrimiento;Mujer;Galicia;0
20.3. Del encubrimiento;Mujer;Madrid, Comunidad de(1);3
20.3. Del encubrimiento;Mujer;Murcia, Región de;1
20.3. Del encubrimiento;Mujer;Navarra, Comunidad Foral de;0
20.3. Del encubrimiento;Mujer;País Vasco;0
20.3. Del encubrimiento;Mujer;Rioja, La;1
20.3. Del encubrimiento;Mujer;Ceuta;0
20.3. Del encubrimiento;Mujer;Melilla;0
20.4. Realización arbitraria del propio derecho;Total;Total;141
20.4. Realización arbitraria del propio derecho;Total;Andalucía;30
20.4. Realización arbitraria del propio derecho;Total;Aragón;9
20.4. Realización arbitraria del propio derecho;Total;Asturias, Principado de;1
20.4. Realización arbitraria del propio derecho;Total;Balears, Illes;4
20.4. Realización arbitraria del propio derecho;Total;Canarias;5
20.4. Realización arbitraria del propio derecho;Total;Cantabria;4
20.4. Realización arbitraria del propio derecho;Total;Castilla y León;1
20.4. Realización arbitraria del propio derecho;Total;Castilla-La Mancha;3
20.4. Realización arbitraria del propio derecho;Total;Cataluña;10
20.4. Realización arbitraria del propio derecho;Total;Comunitat Valenciana;30
20.4. Realización arbitraria del propio derecho;Total;Extremadura;5
20.4. Realización arbitraria del propio derecho;Total;Galicia;9
20.4. Realización arbitraria del propio derecho;Total;Madrid, Comunidad de(1);16
20.4. Realización arbitraria del propio derecho;Total;Murcia, Región de;4
20.4. Realización arbitraria del propio derecho;Total;Navarra, Comunidad Foral de;6
20.4. Realización arbitraria del propio derecho;Total;País Vasco;3
20.4. Realización arbitraria del propio derecho;Total;Rioja, La;1
20.4. Realización arbitraria del propio derecho;Total;Ceuta;0
20.4. Realización arbitraria del propio derecho;Total;Melilla;0
20.4. Realización arbitraria del propio derecho;Varón;Total;125
20.4. Realización arbitraria del propio derecho;Varón;Andalucía;26
20.4. Realización arbitraria del propio derecho;Varón;Aragón;8
20.4. Realización arbitraria del propio derecho;Varón;Asturias, Principado de;1
20.4. Realización arbitraria del propio derecho;Varón;Balears, Illes;4
20.4. Realización arbitraria del propio derecho;Varón;Canarias;4
20.4. Realización arbitraria del propio derecho;Varón;Cantabria;3
20.4. Realización arbitraria del propio derecho;Varón;Castilla y León;1
20.4. Realización arbitraria del propio derecho;Varón;Castilla-La Mancha;3
20.4. Realización arbitraria del propio derecho;Varón;Cataluña;10
20.4. Realización arbitraria del propio derecho;Varón;Comunitat Valenciana;27
20.4. Realización arbitraria del propio derecho;Varón;Extremadura;4
20.4. Realización arbitraria del propio derecho;Varón;Galicia;7
20.4. Realización arbitraria del propio derecho;Varón;Madrid, Comunidad de(1);15
20.4. Realización arbitraria del propio derecho;Varón;Murcia, Región de;4
20.4. Realización arbitraria del propio derecho;Varón;Navarra, Comunidad Foral de;5
20.4. Realización arbitraria del propio derecho;Varón;País Vasco;2
20.4. Realización arbitraria del propio derecho;Varón;Rioja, La;1
20.4. Realización arbitraria del propio derecho;Varón;Ceuta;0
20.4. Realización arbitraria del propio derecho;Varón;Melilla;0
20.4. Realización arbitraria del propio derecho;Mujer;Total;16
20.4. Realización arbitraria del propio derecho;Mujer;Andalucía;4
20.4. Realización arbitraria del propio derecho;Mujer;Aragón;1
20.4. Realización arbitraria del propio derecho;Mujer;Asturias, Principado de;0
20.4. Realización arbitraria del propio derecho;Mujer;Balears, Illes;0
20.4. Realización arbitraria del propio derecho;Mujer;Canarias;1
20.4. Realización arbitraria del propio derecho;Mujer;Cantabria;1
20.4. Realización arbitraria del propio derecho;Mujer;Castilla y León;0
20.4. Realización arbitraria del propio derecho;Mujer;Castilla-La Mancha;0
20.4. Realización arbitraria del propio derecho;Mujer;Cataluña;0
20.4. Realización arbitraria del propio derecho;Mujer;Comunitat Valenciana;3
20.4. Realización arbitraria del propio derecho;Mujer;Extremadura;1
20.4. Realización arbitraria del propio derecho;Mujer;Galicia;2
20.4. Realización arbitraria del propio derecho;Mujer;Madrid, Comunidad de(1);1
20.4. Realización arbitraria del propio derecho;Mujer;Murcia, Región de;0
20.4. Realización arbitraria del propio derecho;Mujer;Navarra, Comunidad Foral de;1
20.4. Realización arbitraria del propio derecho;Mujer;País Vasco;1
20.4. Realización arbitraria del propio derecho;Mujer;Rioja, La;0
20.4. Realización arbitraria del propio derecho;Mujer;Ceuta;0
20.4. Realización arbitraria del propio derecho;Mujer;Melilla;0
20.5. Acusación y denuncia falsa;Total;Total;1.587
20.5. Acusación y denuncia falsa;Total;Andalucía;421
20.5. Acusación y denuncia falsa;Total;Aragón;62
20.5. Acusación y denuncia falsa;Total;Asturias, Principado de;45
20.5. Acusación y denuncia falsa;Total;Balears, Illes;23
20.5. Acusación y denuncia falsa;Total;Canarias;68
20.5. Acusación y denuncia falsa;Total;Cantabria;27
20.5. Acusación y denuncia falsa;Total;Castilla y León;59
20.5. Acusación y denuncia falsa;Total;Castilla-La Mancha;61
20.5. Acusación y denuncia falsa;Total;Cataluña;138
20.5. Acusación y denuncia falsa;Total;Comunitat Valenciana;291
20.5. Acusación y denuncia falsa;Total;Extremadura;29
20.5. Acusación y denuncia falsa;Total;Galicia;68
20.5. Acusación y denuncia falsa;Total;Madrid, Comunidad de(1);138
20.5. Acusación y denuncia falsa;Total;Murcia, Región de;87
20.5. Acusación y denuncia falsa;Total;Navarra, Comunidad Foral de;13
20.5. Acusación y denuncia falsa;Total;País Vasco;42
20.5. Acusación y denuncia falsa;Total;Rioja, La;6
20.5. Acusación y denuncia falsa;Total;Ceuta;6
20.5. Acusación y denuncia falsa;Total;Melilla;3
20.5. Acusación y denuncia falsa;Varón;Total;1.024
20.5. Acusación y denuncia falsa;Varón;Andalucía;266
20.5. Acusación y denuncia falsa;Varón;Aragón;47
20.5. Acusación y denuncia falsa;Varón;Asturias, Principado de;26
20.5. Acusación y denuncia falsa;Varón;Balears, Illes;18
20.5. Acusación y denuncia falsa;Varón;Canarias;49
20.5. Acusación y denuncia falsa;Varón;Cantabria;14
20.5. Acusación y denuncia falsa;Varón;Castilla y León;36
20.5. Acusación y denuncia falsa;Varón;Castilla-La Mancha;42
20.5. Acusación y denuncia falsa;Varón;Cataluña;99
20.5. Acusación y denuncia falsa;Varón;Comunitat Valenciana;172
20.5. Acusación y denuncia falsa;Varón;Extremadura;21
20.5. Acusación y denuncia falsa;Varón;Galicia;46
20.5. Acusación y denuncia falsa;Varón;Madrid, Comunidad de(1);84
20.5. Acusación y denuncia falsa;Varón;Murcia, Región de;62
20.5. Acusación y denuncia falsa;Varón;Navarra, Comunidad Foral de;12
20.5. Acusación y denuncia falsa;Varón;País Vasco;24
20.5. Acusación y denuncia falsa;Varón;Rioja, La;2
20.5. Acusación y denuncia falsa;Varón;Ceuta;2
20.5. Acusación y denuncia falsa;Varón;Melilla;2
20.5. Acusación y denuncia falsa;Mujer;Total;563
20.5. Acusación y denuncia falsa;Mujer;Andalucía;155
20.5. Acusación y denuncia falsa;Mujer;Aragón;15
20.5. Acusación y denuncia falsa;Mujer;Asturias, Principado de;19
20.5. Acusación y denuncia falsa;Mujer;Balears, Illes;5
20.5. Acusación y denuncia falsa;Mujer;Canarias;19
20.5. Acusación y denuncia falsa;Mujer;Cantabria;13
20.5. Acusación y denuncia falsa;Mujer;Castilla y León;23
20.5. Acusación y denuncia falsa;Mujer;Castilla-La Mancha;19
20.5. Acusación y denuncia falsa;Mujer;Cataluña;39
20.5. Acusación y denuncia falsa;Mujer;Comunitat Valenciana;119
20.5. Acusación y denuncia falsa;Mujer;Extremadura;8
20.5. Acusación y denuncia falsa;Mujer;Galicia;22
20.5. Acusación y denuncia falsa;Mujer;Madrid, Comunidad de(1);54
20.5. Acusación y denuncia falsa;Mujer;Murcia, Región de;25
20.5. Acusación y denuncia falsa;Mujer;Navarra, Comunidad Foral de;1
20.5. Acusación y denuncia falsa;Mujer;País Vasco;18
20.5. Acusación y denuncia falsa;Mujer;Rioja, La;4
20.5. Acusación y denuncia falsa;Mujer;Ceuta;4
20.5. Acusación y denuncia falsa;Mujer;Melilla;1
20.6. Falso testimonio;Total;Total;226
20.6. Falso testimonio;Total;Andalucía;40
20.6. Falso testimonio;Total;Aragón;5
20.6. Falso testimonio;Total;Asturias, Principado de;16
20.6. Falso testimonio;Total;Balears, Illes;6
20.6. Falso testimonio;Total;Canarias;14
20.6. Falso testimonio;Total;Cantabria;3
20.6. Falso testimonio;Total;Castilla y León;15
20.6. Falso testimonio;Total;Castilla-La Mancha;9
20.6. Falso testimonio;Total;Cataluña;17
20.6. Falso testimonio;Total;Comunitat Valenciana;53
20.6. Falso testimonio;Total;Extremadura;4
20.6. Falso testimonio;Total;Galicia;13
20.6. Falso testimonio;Total;Madrid, Comunidad de(1);10
20.6. Falso testimonio;Total;Murcia, Región de;5
20.6. Falso testimonio;Total;Navarra, Comunidad Foral de;2
20.6. Falso testimonio;Total;País Vasco;6
20.6. Falso testimonio;Total;Rioja, La;7
20.6. Falso testimonio;Total;Ceuta;1
20.6. Falso testimonio;Total;Melilla;0
20.6. Falso testimonio;Varón;Total;155
20.6. Falso testimonio;Varón;Andalucía;26
20.6. Falso testimonio;Varón;Aragón;4
20.6. Falso testimonio;Varón;Asturias, Principado de;8
20.6. Falso testimonio;Varón;Balears, Illes;4
20.6. Falso testimonio;Varón;Canarias;12
20.6. Falso testimonio;Varón;Cantabria;3
20.6. Falso testimonio;Varón;Castilla y León;12
20.6. Falso testimonio;Varón;Castilla-La Mancha;7
20.6. Falso testimonio;Varón;Cataluña;11
20.6. Falso testimonio;Varón;Comunitat Valenciana;32
20.6. Falso testimonio;Varón;Extremadura;3
20.6. Falso testimonio;Varón;Galicia;8
20.6. Falso testimonio;Varón;Madrid, Comunidad de(1);7
20.6. Falso testimonio;Varón;Murcia, Región de;4
20.6. Falso testimonio;Varón;Navarra, Comunidad Foral de;2
20.6. Falso testimonio;Varón;País Vasco;4
20.6. Falso testimonio;Varón;Rioja, La;7
20.6. Falso testimonio;Varón;Ceuta;1
20.6. Falso testimonio;Varón;Melilla;0
20.6. Falso testimonio;Mujer;Total;71
20.6. Falso testimonio;Mujer;Andalucía;14
20.6. Falso testimonio;Mujer;Aragón;1
20.6. Falso testimonio;Mujer;Asturias, Principado de;8
20.6. Falso testimonio;Mujer;Balears, Illes;2
20.6. Falso testimonio;Mujer;Canarias;2
20.6. Falso testimonio;Mujer;Cantabria;0
20.6. Falso testimonio;Mujer;Castilla y León;3
20.6. Falso testimonio;Mujer;Castilla-La Mancha;2
20.6. Falso testimonio;Mujer;Cataluña;6
20.6. Falso testimonio;Mujer;Comunitat Valenciana;21
20.6. Falso testimonio;Mujer;Extremadura;1
20.6. Falso testimonio;Mujer;Galicia;5
20.6. Falso testimonio;Mujer;Madrid, Comunidad de(1);3
20.6. Falso testimonio;Mujer;Murcia, Región de;1
20.6. Falso testimonio;Mujer;Navarra, Comunidad Foral de;0
20.6. Falso testimonio;Mujer;País Vasco;2
20.6. Falso testimonio;Mujer;Rioja, La;0
20.6. Falso testimonio;Mujer;Ceuta;0
20.6. Falso testimonio;Mujer;Melilla;0
20.7. Obstrucción a la justicia;Total;Total;315
20.7. Obstrucción a la justicia;Total;Andalucía;78
20.7. Obstrucción a la justicia;Total;Aragón;7
20.7. Obstrucción a la justicia;Total;Asturias, Principado de;9
20.7. Obstrucción a la justicia;Total;Balears, Illes;8
20.7. Obstrucción a la justicia;Total;Canarias;13
20.7. Obstrucción a la justicia;Total;Cantabria;6
20.7. Obstrucción a la justicia;Total;Castilla y León;13
20.7. Obstrucción a la justicia;Total;Castilla-La Mancha;23
20.7. Obstrucción a la justicia;Total;Cataluña;52
20.7. Obstrucción a la justicia;Total;Comunitat Valenciana;30
20.7. Obstrucción a la justicia;Total;Extremadura;13
20.7. Obstrucción a la justicia;Total;Galicia;19
20.7. Obstrucción a la justicia;Total;Madrid, Comunidad de(1);15
20.7. Obstrucción a la justicia;Total;Murcia, Región de;7
20.7. Obstrucción a la justicia;Total;Navarra, Comunidad Foral de;1
20.7. Obstrucción a la justicia;Total;País Vasco;16
20.7. Obstrucción a la justicia;Total;Rioja, La;5
20.7. Obstrucción a la justicia;Total;Ceuta;0
20.7. Obstrucción a la justicia;Total;Melilla;0
20.7. Obstrucción a la justicia;Varón;Total;253
20.7. Obstrucción a la justicia;Varón;Andalucía;59
20.7. Obstrucción a la justicia;Varón;Aragón;6
20.7. Obstrucción a la justicia;Varón;Asturias, Principado de;9
20.7. Obstrucción a la justicia;Varón;Balears, Illes;5
20.7. Obstrucción a la justicia;Varón;Canarias;12
20.7. Obstrucción a la justicia;Varón;Cantabria;6
20.7. Obstrucción a la justicia;Varón;Castilla y León;8
20.7. Obstrucción a la justicia;Varón;Castilla-La Mancha;18
20.7. Obstrucción a la justicia;Varón;Cataluña;42
20.7. Obstrucción a la justicia;Varón;Comunitat Valenciana;25
20.7. Obstrucción a la justicia;Varón;Extremadura;8
20.7. Obstrucción a la justicia;Varón;Galicia;15
20.7. Obstrucción a la justicia;Varón;Madrid, Comunidad de(1);14
20.7. Obstrucción a la justicia;Varón;Murcia, Región de;6
20.7. Obstrucción a la justicia;Varón;Navarra, Comunidad Foral de;1
20.7. Obstrucción a la justicia;Varón;País Vasco;14
20.7. Obstrucción a la justicia;Varón;Rioja, La;5
20.7. Obstrucción a la justicia;Varón;Ceuta;0
20.7. Obstrucción a la justicia;Varón;Melilla;0
20.7. Obstrucción a la justicia;Mujer;Total;62
20.7. Obstrucción a la justicia;Mujer;Andalucía;19
20.7. Obstrucción a la justicia;Mujer;Aragón;1
20.7. Obstrucción a la justicia;Mujer;Asturias, Principado de;0
20.7. Obstrucción a la justicia;Mujer;Balears, Illes;3
20.7. Obstrucción a la justicia;Mujer;Canarias;1
20.7. Obstrucción a la justicia;Mujer;Cantabria;0
20.7. Obstrucción a la justicia;Mujer;Castilla y León;5
20.7. Obstrucción a la justicia;Mujer;Castilla-La Mancha;5
20.7. Obstrucción a la justicia;Mujer;Cataluña;10
20.7. Obstrucción a la justicia;Mujer;Comunitat Valenciana;5
20.7. Obstrucción a la justicia;Mujer;Extremadura;5
20.7. Obstrucción a la justicia;Mujer;Galicia;4
20.7. Obstrucción a la justicia;Mujer;Madrid, Comunidad de(1);1
20.7. Obstrucción a la justicia;Mujer;Murcia, Región de;1
20.7. Obstrucción a la justicia;Mujer;Navarra, Comunidad Foral de;0
20.7. Obstrucción a la justicia;Mujer;País Vasco;2
20.7. Obstrucción a la justicia;Mujer;Rioja, La;0
20.7. Obstrucción a la justicia;Mujer;Ceuta;0
20.7. Obstrucción a la justicia;Mujer;Melilla;0
20.8. Quebrantamiento de condena;Total;Total;11.310
20.8. Quebrantamiento de condena;Total;Andalucía;2.181
20.8. Quebrantamiento de condena;Total;Aragón;248
20.8. Quebrantamiento de condena;Total;Asturias, Principado de;318
20.8. Quebrantamiento de condena;Total;Balears, Illes;339
20.8. Quebrantamiento de condena;Total;Canarias;609
20.8. Quebrantamiento de condena;Total;Cantabria;150
20.8. Quebrantamiento de condena;Total;Castilla y León;509
20.8. Quebrantamiento de condena;Total;Castilla-La Mancha;465
20.8. Quebrantamiento de condena;Total;Cataluña;1.710
20.8. Quebrantamiento de condena;Total;Comunitat Valenciana;1.635
20.8. Quebrantamiento de condena;Total;Extremadura;313
20.8. Quebrantamiento de condena;Total;Galicia;622
20.8. Quebrantamiento de condena;Total;Madrid, Comunidad de(1);771
20.8. Quebrantamiento de condena;Total;Murcia, Región de;509
20.8. Quebrantamiento de condena;Total;Navarra, Comunidad Foral de;126
20.8. Quebrantamiento de condena;Total;País Vasco;636
20.8. Quebrantamiento de condena;Total;Rioja, La;107
20.8. Quebrantamiento de condena;Total;Ceuta;29
20.8. Quebrantamiento de condena;Total;Melilla;33
20.8. Quebrantamiento de condena;Varón;Total;10.632
20.8. Quebrantamiento de condena;Varón;Andalucía;2.048
20.8. Quebrantamiento de condena;Varón;Aragón;238
20.8. Quebrantamiento de condena;Varón;Asturias, Principado de;298
20.8. Quebrantamiento de condena;Varón;Balears, Illes;326
20.8. Quebrantamiento de condena;Varón;Canarias;573
20.8. Quebrantamiento de condena;Varón;Cantabria;133
20.8. Quebrantamiento de condena;Varón;Castilla y León;475
20.8. Quebrantamiento de condena;Varón;Castilla-La Mancha;436
20.8. Quebrantamiento de condena;Varón;Cataluña;1.619
20.8. Quebrantamiento de condena;Varón;Comunitat Valenciana;1.541
20.8. Quebrantamiento de condena;Varón;Extremadura;291
20.8. Quebrantamiento de condena;Varón;Galicia;578
20.8. Quebrantamiento de condena;Varón;Madrid, Comunidad de(1);726
20.8. Quebrantamiento de condena;Varón;Murcia, Región de;478
20.8. Quebrantamiento de condena;Varón;Navarra, Comunidad Foral de;121
20.8. Quebrantamiento de condena;Varón;País Vasco;591
20.8. Quebrantamiento de condena;Varón;Rioja, La;104
20.8. Quebrantamiento de condena;Varón;Ceuta;25
20.8. Quebrantamiento de condena;Varón;Melilla;31
20.8. Quebrantamiento de condena;Mujer;Total;678
20.8. Quebrantamiento de condena;Mujer;Andalucía;133
20.8. Quebrantamiento de condena;Mujer;Aragón;10
20.8. Quebrantamiento de condena;Mujer;Asturias, Principado de;20
20.8. Quebrantamiento de condena;Mujer;Balears, Illes;13
20.8. Quebrantamiento de condena;Mujer;Canarias;36
20.8. Quebrantamiento de condena;Mujer;Cantabria;17
20.8. Quebrantamiento de condena;Mujer;Castilla y León;34
20.8. Quebrantamiento de condena;Mujer;Castilla-La Mancha;29
20.8. Quebrantamiento de condena;Mujer;Cataluña;91
20.8. Quebrantamiento de condena;Mujer;Comunitat Valenciana;94
20.8. Quebrantamiento de condena;Mujer;Extremadura;22
20.8. Quebrantamiento de condena;Mujer;Galicia;44
20.8. Quebrantamiento de condena;Mujer;Madrid, Comunidad de(1);45
20.8. Quebrantamiento de condena;Mujer;Murcia, Región de;31
20.8. Quebrantamiento de condena;Mujer;Navarra, Comunidad Foral de;5
20.8. Quebrantamiento de condena;Mujer;País Vasco;45
20.8. Quebrantamiento de condena;Mujer;Rioja, La;3
20.8. Quebrantamiento de condena;Mujer;Ceuta;4
20.8. Quebrantamiento de condena;Mujer;Melilla;2
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Total;21
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Andalucía;6
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Aragón;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Asturias, Principado de;2
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Balears, Illes;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Canarias;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Cantabria;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Castilla y León;1
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Castilla-La Mancha;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Cataluña;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Comunitat Valenciana;3
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Extremadura;2
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Galicia;1
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Madrid, Comunidad de(1);5
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Murcia, Región de;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Navarra, Comunidad Foral de;1
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;País Vasco;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Rioja, La;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Ceuta;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Total;Melilla;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Total;18
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Andalucía;4
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Aragón;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Asturias, Principado de;1
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Balears, Illes;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Canarias;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Cantabria;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Castilla y León;1
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Castilla-La Mancha;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Cataluña;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Comunitat Valenciana;3
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Extremadura;2
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Galicia;1
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Madrid, Comunidad de(1);5
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Murcia, Región de;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Navarra, Comunidad Foral de;1
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;País Vasco;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Rioja, La;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Ceuta;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Varón;Melilla;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Total;3
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Andalucía;2
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Aragón;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Asturias, Principado de;1
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Balears, Illes;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Canarias;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Cantabria;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Castilla y León;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Castilla-La Mancha;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Cataluña;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Comunitat Valenciana;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Extremadura;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Galicia;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Madrid, Comunidad de(1);0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Murcia, Región de;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Navarra, Comunidad Foral de;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;País Vasco;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Rioja, La;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Ceuta;0
20.9. Contra la Admón. de Justicia de la Corte Penal Internacional;Mujer;Melilla;0
21. Contra la Constitución;Total;Total;107
21. Contra la Constitución;Total;Andalucía;11
21. Contra la Constitución;Total;Aragón;6
21. Contra la Constitución;Total;Asturias, Principado de;0
21. Contra la Constitución;Total;Balears, Illes;0
21. Contra la Constitución;Total;Canarias;1
21. Contra la Constitución;Total;Cantabria;0
21. Contra la Constitución;Total;Castilla y León;0
21. Contra la Constitución;Total;Castilla-La Mancha;1
21. Contra la Constitución;Total;Cataluña;29
21. Contra la Constitución;Total;Comunitat Valenciana;9
21. Contra la Constitución;Total;Extremadura;0
21. Contra la Constitución;Total;Galicia;0
21. Contra la Constitución;Total;Madrid, Comunidad de(1);50
21. Contra la Constitución;Total;Murcia, Región de;0
21. Contra la Constitución;Total;Navarra, Comunidad Foral de;0
21. Contra la Constitución;Total;País Vasco;0
21. Contra la Constitución;Total;Rioja, La;0
21. Contra la Constitución;Total;Ceuta;0
21. Contra la Constitución;Total;Melilla;0
21. Contra la Constitución;Varón;Total;93
21. Contra la Constitución;Varón;Andalucía;9
21. Contra la Constitución;Varón;Aragón;3
21. Contra la Constitución;Varón;Asturias, Principado de;0
21. Contra la Constitución;Varón;Balears, Illes;0
21. Contra la Constitución;Varón;Canarias;1
21. Contra la Constitución;Varón;Cantabria;0
21. Contra la Constitución;Varón;Castilla y León;0
21. Contra la Constitución;Varón;Castilla-La Mancha;1
21. Contra la Constitución;Varón;Cataluña;25
21. Contra la Constitución;Varón;Comunitat Valenciana;8
21. Contra la Constitución;Varón;Extremadura;0
21. Contra la Constitución;Varón;Galicia;0
21. Contra la Constitución;Varón;Madrid, Comunidad de(1);46
21. Contra la Constitución;Varón;Murcia, Región de;0
21. Contra la Constitución;Varón;Navarra, Comunidad Foral de;0
21. Contra la Constitución;Varón;País Vasco;0
