Tipo de delito;Sexo del infractor;Lugar de condena;Total
17.1. Delitos riesgo catastrófico;Total;Cataluña;0
17.1. Delitos riesgo catastrófico;Total;Comunitat Valenciana;1
17.1. Delitos riesgo catastrófico;Total;Extremadura;0
17.1. Delitos riesgo catastrófico;Total;Galicia;2
17.1. Delitos riesgo catastrófico;Total;Madrid (Comunidad de)(1);5
17.1. Delitos riesgo catastrófico;Total;Murcia (Región de);0
17.1. Delitos riesgo catastrófico;Total;Navarra (Comunidad Foral de);0
17.1. Delitos riesgo catastrófico;Total;País Vasco;0
17.1. Delitos riesgo catastrófico;Total;Rioja (La);0
17.1. Delitos riesgo catastrófico;Total;Ceuta;0
17.1. Delitos riesgo catastrófico;Total;Melilla;0
17.1. Delitos riesgo catastrófico;Varón;Total;8
17.1. Delitos riesgo catastrófico;Varón;Andalucía;2
17.1. Delitos riesgo catastrófico;Varón;Aragón;0
17.1. Delitos riesgo catastrófico;Varón;Asturias (Principado de);0
17.1. Delitos riesgo catastrófico;Varón;Balears (Illes);0
17.1. Delitos riesgo catastrófico;Varón;Canarias;0
17.1. Delitos riesgo catastrófico;Varón;Cantabria;0
17.1. Delitos riesgo catastrófico;Varón;Castilla y León;1
17.1. Delitos riesgo catastrófico;Varón;Castilla-La Mancha;0
17.1. Delitos riesgo catastrófico;Varón;Cataluña;0
17.1. Delitos riesgo catastrófico;Varón;Comunitat Valenciana;1
17.1. Delitos riesgo catastrófico;Varón;Extremadura;0
17.1. Delitos riesgo catastrófico;Varón;Galicia;2
17.1. Delitos riesgo catastrófico;Varón;Madrid (Comunidad de)(1);2
17.1. Delitos riesgo catastrófico;Varón;Murcia (Región de);0
17.1. Delitos riesgo catastrófico;Varón;Navarra (Comunidad Foral de);0
17.1. Delitos riesgo catastrófico;Varón;País Vasco;0
17.1. Delitos riesgo catastrófico;Varón;Rioja (La);0
17.1. Delitos riesgo catastrófico;Varón;Ceuta;0
17.1. Delitos riesgo catastrófico;Varón;Melilla;0
17.1. Delitos riesgo catastrófico;Mujer;Total;3
17.1. Delitos riesgo catastrófico;Mujer;Andalucía;0
17.1. Delitos riesgo catastrófico;Mujer;Aragón;0
17.1. Delitos riesgo catastrófico;Mujer;Asturias (Principado de);0
17.1. Delitos riesgo catastrófico;Mujer;Balears (Illes);0
17.1. Delitos riesgo catastrófico;Mujer;Canarias;0
17.1. Delitos riesgo catastrófico;Mujer;Cantabria;0
17.1. Delitos riesgo catastrófico;Mujer;Castilla y León;0
17.1. Delitos riesgo catastrófico;Mujer;Castilla-La Mancha;0
17.1. Delitos riesgo catastrófico;Mujer;Cataluña;0
17.1. Delitos riesgo catastrófico;Mujer;Comunitat Valenciana;0
17.1. Delitos riesgo catastrófico;Mujer;Extremadura;0
17.1. Delitos riesgo catastrófico;Mujer;Galicia;0
17.1. Delitos riesgo catastrófico;Mujer;Madrid (Comunidad de)(1);3
17.1. Delitos riesgo catastrófico;Mujer;Murcia (Región de);0
17.1. Delitos riesgo catastrófico;Mujer;Navarra (Comunidad Foral de);0
17.1. Delitos riesgo catastrófico;Mujer;País Vasco;0
17.1. Delitos riesgo catastrófico;Mujer;Rioja (La);0
17.1. Delitos riesgo catastrófico;Mujer;Ceuta;0
17.1. Delitos riesgo catastrófico;Mujer;Melilla;0
17.2. De los incendios;Total;Total;204
17.2. De los incendios;Total;Andalucía;55
17.2. De los incendios;Total;Aragón;1
17.2. De los incendios;Total;Asturias (Principado de);9
17.2. De los incendios;Total;Balears (Illes);3
17.2. De los incendios;Total;Canarias;3
17.2. De los incendios;Total;Cantabria;3
17.2. De los incendios;Total;Castilla y León;10
17.2. De los incendios;Total;Castilla-La Mancha;3
17.2. De los incendios;Total;Cataluña;33
17.2. De los incendios;Total;Comunitat Valenciana;16
17.2. De los incendios;Total;Extremadura;2
17.2. De los incendios;Total;Galicia;50
17.2. De los incendios;Total;Madrid (Comunidad de)(1);9
17.2. De los incendios;Total;Murcia (Región de);3
17.2. De los incendios;Total;Navarra (Comunidad Foral de);2
17.2. De los incendios;Total;País Vasco;2
17.2. De los incendios;Total;Rioja (La);0
17.2. De los incendios;Total;Ceuta;0
17.2. De los incendios;Total;Melilla;0
17.2. De los incendios;Varón;Total;173
17.2. De los incendios;Varón;Andalucía;54
17.2. De los incendios;Varón;Aragón;1
17.2. De los incendios;Varón;Asturias (Principado de);8
17.2. De los incendios;Varón;Balears (Illes);3
17.2. De los incendios;Varón;Canarias;2
17.2. De los incendios;Varón;Cantabria;3
17.2. De los incendios;Varón;Castilla y León;10
17.2. De los incendios;Varón;Castilla-La Mancha;2
17.2. De los incendios;Varón;Cataluña;25
17.2. De los incendios;Varón;Comunitat Valenciana;11
17.2. De los incendios;Varón;Extremadura;2
17.2. De los incendios;Varón;Galicia;39
17.2. De los incendios;Varón;Madrid (Comunidad de)(1);7
17.2. De los incendios;Varón;Murcia (Región de);3
17.2. De los incendios;Varón;Navarra (Comunidad Foral de);1
17.2. De los incendios;Varón;País Vasco;2
17.2. De los incendios;Varón;Rioja (La);0
17.2. De los incendios;Varón;Ceuta;0
17.2. De los incendios;Varón;Melilla;0
17.2. De los incendios;Mujer;Total;31
17.2. De los incendios;Mujer;Andalucía;1
17.2. De los incendios;Mujer;Aragón;0
17.2. De los incendios;Mujer;Asturias (Principado de);1
17.2. De los incendios;Mujer;Balears (Illes);0
17.2. De los incendios;Mujer;Canarias;1
17.2. De los incendios;Mujer;Cantabria;0
17.2. De los incendios;Mujer;Castilla y León;0
17.2. De los incendios;Mujer;Castilla-La Mancha;1
17.2. De los incendios;Mujer;Cataluña;8
17.2. De los incendios;Mujer;Comunitat Valenciana;5
17.2. De los incendios;Mujer;Extremadura;0
17.2. De los incendios;Mujer;Galicia;11
17.2. De los incendios;Mujer;Madrid (Comunidad de)(1);2
17.2. De los incendios;Mujer;Murcia (Región de);0
17.2. De los incendios;Mujer;Navarra (Comunidad Foral de);1
17.2. De los incendios;Mujer;País Vasco;0
17.2. De los incendios;Mujer;Rioja (La);0
17.2. De los incendios;Mujer;Ceuta;0
17.2. De los incendios;Mujer;Melilla;0
17.3. Contra la salud pública;Total;Total;11.713
17.3. Contra la salud pública;Total;Andalucía;3.031
17.3. Contra la salud pública;Total;Aragón;200
17.3. Contra la salud pública;Total;Asturias (Principado de);185
17.3. Contra la salud pública;Total;Balears (Illes);217
17.3. Contra la salud pública;Total;Canarias;762
17.3. Contra la salud pública;Total;Cantabria;85
17.3. Contra la salud pública;Total;Castilla y León;237
17.3. Contra la salud pública;Total;Castilla-La Mancha;153
17.3. Contra la salud pública;Total;Cataluña;1.661
17.3. Contra la salud pública;Total;Comunitat Valenciana;883
17.3. Contra la salud pública;Total;Extremadura;64
17.3. Contra la salud pública;Total;Galicia;327
17.3. Contra la salud pública;Total;Madrid (Comunidad de)(1);1.968
17.3. Contra la salud pública;Total;Murcia (Región de);169
17.3. Contra la salud pública;Total;Navarra (Comunidad Foral de);107
17.3. Contra la salud pública;Total;País Vasco;388
17.3. Contra la salud pública;Total;Rioja (La);40
17.3. Contra la salud pública;Total;Ceuta;1.153
17.3. Contra la salud pública;Total;Melilla;83
17.3. Contra la salud pública;Varón;Total;10.218
17.3. Contra la salud pública;Varón;Andalucía;2.683
17.3. Contra la salud pública;Varón;Aragón;180
17.3. Contra la salud pública;Varón;Asturias (Principado de);156
17.3. Contra la salud pública;Varón;Balears (Illes);178
17.3. Contra la salud pública;Varón;Canarias;666
17.3. Contra la salud pública;Varón;Cantabria;71
17.3. Contra la salud pública;Varón;Castilla y León;189
17.3. Contra la salud pública;Varón;Castilla-La Mancha;138
17.3. Contra la salud pública;Varón;Cataluña;1.469
17.3. Contra la salud pública;Varón;Comunitat Valenciana;764
17.3. Contra la salud pública;Varón;Extremadura;54
17.3. Contra la salud pública;Varón;Galicia;274
17.3. Contra la salud pública;Varón;Madrid (Comunidad de)(1);1.604
17.3. Contra la salud pública;Varón;Murcia (Región de);146
17.3. Contra la salud pública;Varón;Navarra (Comunidad Foral de);89
17.3. Contra la salud pública;Varón;País Vasco;359
17.3. Contra la salud pública;Varón;Rioja (La);32
17.3. Contra la salud pública;Varón;Ceuta;1.087
17.3. Contra la salud pública;Varón;Melilla;79
17.3. Contra la salud pública;Mujer;Total;1.495
17.3. Contra la salud pública;Mujer;Andalucía;348
17.3. Contra la salud pública;Mujer;Aragón;20
17.3. Contra la salud pública;Mujer;Asturias (Principado de);29
17.3. Contra la salud pública;Mujer;Balears (Illes);39
17.3. Contra la salud pública;Mujer;Canarias;96
17.3. Contra la salud pública;Mujer;Cantabria;14
17.3. Contra la salud pública;Mujer;Castilla y León;48
17.3. Contra la salud pública;Mujer;Castilla-La Mancha;15
17.3. Contra la salud pública;Mujer;Cataluña;192
17.3. Contra la salud pública;Mujer;Comunitat Valenciana;119
17.3. Contra la salud pública;Mujer;Extremadura;10
17.3. Contra la salud pública;Mujer;Galicia;53
17.3. Contra la salud pública;Mujer;Madrid (Comunidad de)(1);364
17.3. Contra la salud pública;Mujer;Murcia (Región de);23
17.3. Contra la salud pública;Mujer;Navarra (Comunidad Foral de);18
17.3. Contra la salud pública;Mujer;País Vasco;29
17.3. Contra la salud pública;Mujer;Rioja (La);8
17.3. Contra la salud pública;Mujer;Ceuta;66
17.3. Contra la salud pública;Mujer;Melilla;4
17.4 .Contra la seguridad vial;Total;Total;112.482
17.4 .Contra la seguridad vial;Total;Andalucía;22.537
17.4 .Contra la seguridad vial;Total;Aragón;2.574
17.4 .Contra la seguridad vial;Total;Asturias (Principado de);2.318
17.4 .Contra la seguridad vial;Total;Balears (Illes);3.139
17.4 .Contra la seguridad vial;Total;Canarias;8.454
17.4 .Contra la seguridad vial;Total;Cantabria;1.623
17.4 .Contra la seguridad vial;Total;Castilla y León;3.978
17.4 .Contra la seguridad vial;Total;Castilla-La Mancha;3.279
17.4 .Contra la seguridad vial;Total;Cataluña;19.036
17.4 .Contra la seguridad vial;Total;Comunitat Valenciana;12.413
17.4 .Contra la seguridad vial;Total;Extremadura;1.778
17.4 .Contra la seguridad vial;Total;Galicia;7.330
17.4 .Contra la seguridad vial;Total;Madrid (Comunidad de)(1);11.203
17.4 .Contra la seguridad vial;Total;Murcia (Región de);5.206
17.4 .Contra la seguridad vial;Total;Navarra (Comunidad Foral de);1.749
17.4 .Contra la seguridad vial;Total;País Vasco;4.555
17.4 .Contra la seguridad vial;Total;Rioja (La);673
17.4 .Contra la seguridad vial;Total;Ceuta;333
17.4 .Contra la seguridad vial;Total;Melilla;304
17.4 .Contra la seguridad vial;Varón;Total;105.402
17.4 .Contra la seguridad vial;Varón;Andalucía;20.887
17.4 .Contra la seguridad vial;Varón;Aragón;2.472
17.4 .Contra la seguridad vial;Varón;Asturias (Principado de);2.196
17.4 .Contra la seguridad vial;Varón;Balears (Illes);2.854
17.4 .Contra la seguridad vial;Varón;Canarias;7.871
17.4 .Contra la seguridad vial;Varón;Cantabria;1.549
17.4 .Contra la seguridad vial;Varón;Castilla y León;3.806
17.4 .Contra la seguridad vial;Varón;Castilla-La Mancha;3.130
17.4 .Contra la seguridad vial;Varón;Cataluña;17.710
17.4 .Contra la seguridad vial;Varón;Comunitat Valenciana;11.536
17.4 .Contra la seguridad vial;Varón;Extremadura;1.693
17.4 .Contra la seguridad vial;Varón;Galicia;7.019
17.4 .Contra la seguridad vial;Varón;Madrid (Comunidad de)(1);10.624
17.4 .Contra la seguridad vial;Varón;Murcia (Región de);4.896
17.4 .Contra la seguridad vial;Varón;Navarra (Comunidad Foral de);1.648
17.4 .Contra la seguridad vial;Varón;País Vasco;4.276
17.4 .Contra la seguridad vial;Varón;Rioja (La);637
17.4 .Contra la seguridad vial;Varón;Ceuta;317
17.4 .Contra la seguridad vial;Varón;Melilla;281
17.4 .Contra la seguridad vial;Mujer;Total;7.080
17.4 .Contra la seguridad vial;Mujer;Andalucía;1.650
17.4 .Contra la seguridad vial;Mujer;Aragón;102
17.4 .Contra la seguridad vial;Mujer;Asturias (Principado de);122
17.4 .Contra la seguridad vial;Mujer;Balears (Illes);285
17.4 .Contra la seguridad vial;Mujer;Canarias;583
17.4 .Contra la seguridad vial;Mujer;Cantabria;74
17.4 .Contra la seguridad vial;Mujer;Castilla y León;172
17.4 .Contra la seguridad vial;Mujer;Castilla-La Mancha;149
17.4 .Contra la seguridad vial;Mujer;Cataluña;1.326
17.4 .Contra la seguridad vial;Mujer;Comunitat Valenciana;877
17.4 .Contra la seguridad vial;Mujer;Extremadura;85
17.4 .Contra la seguridad vial;Mujer;Galicia;311
17.4 .Contra la seguridad vial;Mujer;Madrid (Comunidad de)(1);579
17.4 .Contra la seguridad vial;Mujer;Murcia (Región de);310
17.4 .Contra la seguridad vial;Mujer;Navarra (Comunidad Foral de);101
17.4 .Contra la seguridad vial;Mujer;País Vasco;279
17.4 .Contra la seguridad vial;Mujer;Rioja (La);36
17.4 .Contra la seguridad vial;Mujer;Ceuta;16
17.4 .Contra la seguridad vial;Mujer;Melilla;23
18. De las falsedades;Total;Total;5.585
18. De las falsedades;Total;Andalucía;1.176
18. De las falsedades;Total;Aragón;247
18. De las falsedades;Total;Asturias (Principado de);78
18. De las falsedades;Total;Balears (Illes);147
18. De las falsedades;Total;Canarias;254
18. De las falsedades;Total;Cantabria;58
18. De las falsedades;Total;Castilla y León;200
18. De las falsedades;Total;Castilla-La Mancha;125
18. De las falsedades;Total;Cataluña;787
18. De las falsedades;Total;Comunitat Valenciana;581
18. De las falsedades;Total;Extremadura;75
18. De las falsedades;Total;Galicia;283
18. De las falsedades;Total;Madrid (Comunidad de)(1);1.133
18. De las falsedades;Total;Murcia (Región de);86
18. De las falsedades;Total;Navarra (Comunidad Foral de);81
18. De las falsedades;Total;País Vasco;152
18. De las falsedades;Total;Rioja (La);34
18. De las falsedades;Total;Ceuta;26
18. De las falsedades;Total;Melilla;62
18. De las falsedades;Varón;Total;4.777
18. De las falsedades;Varón;Andalucía;1.041
18. De las falsedades;Varón;Aragón;212
18. De las falsedades;Varón;Asturias (Principado de);63
18. De las falsedades;Varón;Balears (Illes);136
18. De las falsedades;Varón;Canarias;219
18. De las falsedades;Varón;Cantabria;48
18. De las falsedades;Varón;Castilla y León;158
18. De las falsedades;Varón;Castilla-La Mancha;107
18. De las falsedades;Varón;Cataluña;662
18. De las falsedades;Varón;Comunitat Valenciana;489
18. De las falsedades;Varón;Extremadura;64
18. De las falsedades;Varón;Galicia;237
18. De las falsedades;Varón;Madrid (Comunidad de)(1);965
18. De las falsedades;Varón;Murcia (Región de);76
18. De las falsedades;Varón;Navarra (Comunidad Foral de);65
18. De las falsedades;Varón;País Vasco;125
18. De las falsedades;Varón;Rioja (La);28
18. De las falsedades;Varón;Ceuta;23
18. De las falsedades;Varón;Melilla;59
18. De las falsedades;Mujer;Total;808
18. De las falsedades;Mujer;Andalucía;135
18. De las falsedades;Mujer;Aragón;35
18. De las falsedades;Mujer;Asturias (Principado de);15
18. De las falsedades;Mujer;Balears (Illes);11
18. De las falsedades;Mujer;Canarias;35
18. De las falsedades;Mujer;Cantabria;10
18. De las falsedades;Mujer;Castilla y León;42
18. De las falsedades;Mujer;Castilla-La Mancha;18
18. De las falsedades;Mujer;Cataluña;125
18. De las falsedades;Mujer;Comunitat Valenciana;92
18. De las falsedades;Mujer;Extremadura;11
18. De las falsedades;Mujer;Galicia;46
18. De las falsedades;Mujer;Madrid (Comunidad de)(1);168
18. De las falsedades;Mujer;Murcia (Región de);10
18. De las falsedades;Mujer;Navarra (Comunidad Foral de);16
18. De las falsedades;Mujer;País Vasco;27
18. De las falsedades;Mujer;Rioja (La);6
18. De las falsedades;Mujer;Ceuta;3
18. De las falsedades;Mujer;Melilla;3
18.1. Falsificación de moneda y timbre;Total;Total;555
18.1. Falsificación de moneda y timbre;Total;Andalucía;56
18.1. Falsificación de moneda y timbre;Total;Aragón;13
18.1. Falsificación de moneda y timbre;Total;Asturias (Principado de);2
18.1. Falsificación de moneda y timbre;Total;Balears (Illes);4
18.1. Falsificación de moneda y timbre;Total;Canarias;12
18.1. Falsificación de moneda y timbre;Total;Cantabria;1
18.1. Falsificación de moneda y timbre;Total;Castilla y León;4
18.1. Falsificación de moneda y timbre;Total;Castilla-La Mancha;2
18.1. Falsificación de moneda y timbre;Total;Cataluña;83
18.1. Falsificación de moneda y timbre;Total;Comunitat Valenciana;42
18.1. Falsificación de moneda y timbre;Total;Extremadura;0
18.1. Falsificación de moneda y timbre;Total;Galicia;17
18.1. Falsificación de moneda y timbre;Total;Madrid (Comunidad de)(1);296
18.1. Falsificación de moneda y timbre;Total;Murcia (Región de);7
18.1. Falsificación de moneda y timbre;Total;Navarra (Comunidad Foral de);1
18.1. Falsificación de moneda y timbre;Total;País Vasco;11
18.1. Falsificación de moneda y timbre;Total;Rioja (La);2
18.1. Falsificación de moneda y timbre;Total;Ceuta;0
18.1. Falsificación de moneda y timbre;Total;Melilla;2
18.1. Falsificación de moneda y timbre;Varón;Total;516
18.1. Falsificación de moneda y timbre;Varón;Andalucía;53
18.1. Falsificación de moneda y timbre;Varón;Aragón;13
18.1. Falsificación de moneda y timbre;Varón;Asturias (Principado de);2
18.1. Falsificación de moneda y timbre;Varón;Balears (Illes);4
18.1. Falsificación de moneda y timbre;Varón;Canarias;10
18.1. Falsificación de moneda y timbre;Varón;Cantabria;1
18.1. Falsificación de moneda y timbre;Varón;Castilla y León;4
18.1. Falsificación de moneda y timbre;Varón;Castilla-La Mancha;1
18.1. Falsificación de moneda y timbre;Varón;Cataluña;78
18.1. Falsificación de moneda y timbre;Varón;Comunitat Valenciana;41
18.1. Falsificación de moneda y timbre;Varón;Extremadura;0
18.1. Falsificación de moneda y timbre;Varón;Galicia;17
18.1. Falsificación de moneda y timbre;Varón;Madrid (Comunidad de)(1);270
18.1. Falsificación de moneda y timbre;Varón;Murcia (Región de);6
18.1. Falsificación de moneda y timbre;Varón;Navarra (Comunidad Foral de);1
18.1. Falsificación de moneda y timbre;Varón;País Vasco;11
18.1. Falsificación de moneda y timbre;Varón;Rioja (La);2
18.1. Falsificación de moneda y timbre;Varón;Ceuta;0
18.1. Falsificación de moneda y timbre;Varón;Melilla;2
18.1. Falsificación de moneda y timbre;Mujer;Total;39
18.1. Falsificación de moneda y timbre;Mujer;Andalucía;3
18.1. Falsificación de moneda y timbre;Mujer;Aragón;0
18.1. Falsificación de moneda y timbre;Mujer;Asturias (Principado de);0
18.1. Falsificación de moneda y timbre;Mujer;Balears (Illes);0
18.1. Falsificación de moneda y timbre;Mujer;Canarias;2
18.1. Falsificación de moneda y timbre;Mujer;Cantabria;0
18.1. Falsificación de moneda y timbre;Mujer;Castilla y León;0
18.1. Falsificación de moneda y timbre;Mujer;Castilla-La Mancha;1
18.1. Falsificación de moneda y timbre;Mujer;Cataluña;5
18.1. Falsificación de moneda y timbre;Mujer;Comunitat Valenciana;1
18.1. Falsificación de moneda y timbre;Mujer;Extremadura;0
18.1. Falsificación de moneda y timbre;Mujer;Galicia;0
18.1. Falsificación de moneda y timbre;Mujer;Madrid (Comunidad de)(1);26
18.1. Falsificación de moneda y timbre;Mujer;Murcia (Región de);1
18.1. Falsificación de moneda y timbre;Mujer;Navarra (Comunidad Foral de);0
18.1. Falsificación de moneda y timbre;Mujer;País Vasco;0
18.1. Falsificación de moneda y timbre;Mujer;Rioja (La);0
18.1. Falsificación de moneda y timbre;Mujer;Ceuta;0
18.1. Falsificación de moneda y timbre;Mujer;Melilla;0
18.2. Falsedades documentales;Total;Total;4.882
18.2. Falsedades documentales;Total;Andalucía;1.101
18.2. Falsedades documentales;Total;Aragón;222
18.2. Falsedades documentales;Total;Asturias (Principado de);73
18.2. Falsedades documentales;Total;Balears (Illes);140
18.2. Falsedades documentales;Total;Canarias;230
18.2. Falsedades documentales;Total;Cantabria;55
18.2. Falsedades documentales;Total;Castilla y León;192
18.2. Falsedades documentales;Total;Castilla-La Mancha;123
18.2. Falsedades documentales;Total;Cataluña;669
18.2. Falsedades documentales;Total;Comunitat Valenciana;517
18.2. Falsedades documentales;Total;Extremadura;75
18.2. Falsedades documentales;Total;Galicia;263
18.2. Falsedades documentales;Total;Madrid (Comunidad de)(1);824
18.2. Falsedades documentales;Total;Murcia (Región de);75
18.2. Falsedades documentales;Total;Navarra (Comunidad Foral de);71
18.2. Falsedades documentales;Total;País Vasco;137
18.2. Falsedades documentales;Total;Rioja (La);31
18.2. Falsedades documentales;Total;Ceuta;24
18.2. Falsedades documentales;Total;Melilla;60
18.2. Falsedades documentales;Varón;Total;4.135
18.2. Falsedades documentales;Varón;Andalucía;970
18.2. Falsedades documentales;Varón;Aragón;189
18.2. Falsedades documentales;Varón;Asturias (Principado de);58
18.2. Falsedades documentales;Varón;Balears (Illes);129
18.2. Falsedades documentales;Varón;Canarias;200
18.2. Falsedades documentales;Varón;Cantabria;45
18.2. Falsedades documentales;Varón;Castilla y León;153
18.2. Falsedades documentales;Varón;Castilla-La Mancha;106
18.2. Falsedades documentales;Varón;Cataluña;551
18.2. Falsedades documentales;Varón;Comunitat Valenciana;429
18.2. Falsedades documentales;Varón;Extremadura;64
18.2. Falsedades documentales;Varón;Galicia;217
18.2. Falsedades documentales;Varón;Madrid (Comunidad de)(1);684
18.2. Falsedades documentales;Varón;Murcia (Región de);67
18.2. Falsedades documentales;Varón;Navarra (Comunidad Foral de);59
18.2. Falsedades documentales;Varón;País Vasco;111
18.2. Falsedades documentales;Varón;Rioja (La);25
18.2. Falsedades documentales;Varón;Ceuta;21
18.2. Falsedades documentales;Varón;Melilla;57
18.2. Falsedades documentales;Mujer;Total;747
18.2. Falsedades documentales;Mujer;Andalucía;131
18.2. Falsedades documentales;Mujer;Aragón;33
18.2. Falsedades documentales;Mujer;Asturias (Principado de);15
18.2. Falsedades documentales;Mujer;Balears (Illes);11
18.2. Falsedades documentales;Mujer;Canarias;30
18.2. Falsedades documentales;Mujer;Cantabria;10
18.2. Falsedades documentales;Mujer;Castilla y León;39
18.2. Falsedades documentales;Mujer;Castilla-La Mancha;17
18.2. Falsedades documentales;Mujer;Cataluña;118
18.2. Falsedades documentales;Mujer;Comunitat Valenciana;88
18.2. Falsedades documentales;Mujer;Extremadura;11
18.2. Falsedades documentales;Mujer;Galicia;46
18.2. Falsedades documentales;Mujer;Madrid (Comunidad de)(1);140
18.2. Falsedades documentales;Mujer;Murcia (Región de);8
18.2. Falsedades documentales;Mujer;Navarra (Comunidad Foral de);12
18.2. Falsedades documentales;Mujer;País Vasco;26
18.2. Falsedades documentales;Mujer;Rioja (La);6
18.2. Falsedades documentales;Mujer;Ceuta;3
18.2. Falsedades documentales;Mujer;Melilla;3
18.4. Usurpación del estado civil;Total;Total;64
18.4. Usurpación del estado civil;Total;Andalucía;5
18.4. Usurpación del estado civil;Total;Aragón;7
18.4. Usurpación del estado civil;Total;Asturias (Principado de);2
18.4. Usurpación del estado civil;Total;Balears (Illes);2
18.4. Usurpación del estado civil;Total;Canarias;3
18.4. Usurpación del estado civil;Total;Cantabria;1
18.4. Usurpación del estado civil;Total;Castilla y León;2
18.4. Usurpación del estado civil;Total;Castilla-La Mancha;0
18.4. Usurpación del estado civil;Total;Cataluña;17
18.4. Usurpación del estado civil;Total;Comunitat Valenciana;14
18.4. Usurpación del estado civil;Total;Extremadura;0
18.4. Usurpación del estado civil;Total;Galicia;1
18.4. Usurpación del estado civil;Total;Madrid (Comunidad de)(1);1
18.4. Usurpación del estado civil;Total;Murcia (Región de);2
18.4. Usurpación del estado civil;Total;Navarra (Comunidad Foral de);2
18.4. Usurpación del estado civil;Total;País Vasco;2
18.4. Usurpación del estado civil;Total;Rioja (La);1
18.4. Usurpación del estado civil;Total;Ceuta;2
18.4. Usurpación del estado civil;Total;Melilla;0
18.4. Usurpación del estado civil;Varón;Total;55
18.4. Usurpación del estado civil;Varón;Andalucía;5
18.4. Usurpación del estado civil;Varón;Aragón;5
18.4. Usurpación del estado civil;Varón;Asturias (Principado de);2
18.4. Usurpación del estado civil;Varón;Balears (Illes);2
18.4. Usurpación del estado civil;Varón;Canarias;0
18.4. Usurpación del estado civil;Varón;Cantabria;1
18.4. Usurpación del estado civil;Varón;Castilla y León;1
18.4. Usurpación del estado civil;Varón;Castilla-La Mancha;0
18.4. Usurpación del estado civil;Varón;Cataluña;17
18.4. Usurpación del estado civil;Varón;Comunitat Valenciana;11
18.4. Usurpación del estado civil;Varón;Extremadura;0
18.4. Usurpación del estado civil;Varón;Galicia;1
18.4. Usurpación del estado civil;Varón;Madrid (Comunidad de)(1);1
18.4. Usurpación del estado civil;Varón;Murcia (Región de);2
18.4. Usurpación del estado civil;Varón;Navarra (Comunidad Foral de);2
18.4. Usurpación del estado civil;Varón;País Vasco;2
18.4. Usurpación del estado civil;Varón;Rioja (La);1
18.4. Usurpación del estado civil;Varón;Ceuta;2
18.4. Usurpación del estado civil;Varón;Melilla;0
18.4. Usurpación del estado civil;Mujer;Total;9
18.4. Usurpación del estado civil;Mujer;Andalucía;0
18.4. Usurpación del estado civil;Mujer;Aragón;2
18.4. Usurpación del estado civil;Mujer;Asturias (Principado de);0
18.4. Usurpación del estado civil;Mujer;Balears (Illes);0
18.4. Usurpación del estado civil;Mujer;Canarias;3
18.4. Usurpación del estado civil;Mujer;Cantabria;0
18.4. Usurpación del estado civil;Mujer;Castilla y León;1
18.4. Usurpación del estado civil;Mujer;Castilla-La Mancha;0
18.4. Usurpación del estado civil;Mujer;Cataluña;0
18.4. Usurpación del estado civil;Mujer;Comunitat Valenciana;3
18.4. Usurpación del estado civil;Mujer;Extremadura;0
18.4. Usurpación del estado civil;Mujer;Galicia;0
18.4. Usurpación del estado civil;Mujer;Madrid (Comunidad de)(1);0
18.4. Usurpación del estado civil;Mujer;Murcia (Región de);0
18.4. Usurpación del estado civil;Mujer;Navarra (Comunidad Foral de);0
18.4. Usurpación del estado civil;Mujer;País Vasco;0
18.4. Usurpación del estado civil;Mujer;Rioja (La);0
18.4. Usurpación del estado civil;Mujer;Ceuta;0
18.4. Usurpación del estado civil;Mujer;Melilla;0
18.5. Usurpación de funciones públicas;Total;Total;84
18.5. Usurpación de funciones públicas;Total;Andalucía;14
18.5. Usurpación de funciones públicas;Total;Aragón;5
18.5. Usurpación de funciones públicas;Total;Asturias (Principado de);1
18.5. Usurpación de funciones públicas;Total;Balears (Illes);1
18.5. Usurpación de funciones públicas;Total;Canarias;9
18.5. Usurpación de funciones públicas;Total;Cantabria;1
18.5. Usurpación de funciones públicas;Total;Castilla y León;2
18.5. Usurpación de funciones públicas;Total;Castilla-La Mancha;0
18.5. Usurpación de funciones públicas;Total;Cataluña;18
18.5. Usurpación de funciones públicas;Total;Comunitat Valenciana;8
18.5. Usurpación de funciones públicas;Total;Extremadura;0
18.5. Usurpación de funciones públicas;Total;Galicia;2
18.5. Usurpación de funciones públicas;Total;Madrid (Comunidad de)(1);12
18.5. Usurpación de funciones públicas;Total;Murcia (Región de);2
18.5. Usurpación de funciones públicas;Total;Navarra (Comunidad Foral de);7
18.5. Usurpación de funciones públicas;Total;País Vasco;2
18.5. Usurpación de funciones públicas;Total;Rioja (La);0
18.5. Usurpación de funciones públicas;Total;Ceuta;0
18.5. Usurpación de funciones públicas;Total;Melilla;0
18.5. Usurpación de funciones públicas;Varón;Total;71
18.5. Usurpación de funciones públicas;Varón;Andalucía;13
18.5. Usurpación de funciones públicas;Varón;Aragón;5
18.5. Usurpación de funciones públicas;Varón;Asturias (Principado de);1
18.5. Usurpación de funciones públicas;Varón;Balears (Illes);1
18.5. Usurpación de funciones públicas;Varón;Canarias;9
18.5. Usurpación de funciones públicas;Varón;Cantabria;1
18.5. Usurpación de funciones públicas;Varón;Castilla y León;0
18.5. Usurpación de funciones públicas;Varón;Castilla-La Mancha;0
