Tipo de delito;Sexo del infractor;Lugar de condena;Total
15.BIS. Contra los derechos de ciudadanos extranjeros;Mujer;Extremadura;0
15.BIS. Contra los derechos de ciudadanos extranjeros;Mujer;Galicia;1
15.BIS. Contra los derechos de ciudadanos extranjeros;Mujer;Madrid (Comunidad de)(1);2
15.BIS. Contra los derechos de ciudadanos extranjeros;Mujer;Murcia (Región de);0
15.BIS. Contra los derechos de ciudadanos extranjeros;Mujer;Navarra (Comunidad Foral de);0
15.BIS. Contra los derechos de ciudadanos extranjeros;Mujer;País Vasco;0
15.BIS. Contra los derechos de ciudadanos extranjeros;Mujer;Rioja (La);0
15.BIS. Contra los derechos de ciudadanos extranjeros;Mujer;Ceuta;18
15.BIS. Contra los derechos de ciudadanos extranjeros;Mujer;Melilla;2
15.BIS. Contra los derechos de ciudadanos extranjeros;Total;Total;309
15.BIS. Contra los derechos de ciudadanos extranjeros;Total;Andalucía;108
15.BIS. Contra los derechos de ciudadanos extranjeros;Total;Aragón;0
15.BIS. Contra los derechos de ciudadanos extranjeros;Total;Asturias (Principado de);0
15.BIS. Contra los derechos de ciudadanos extranjeros;Total;Balears (Illes);3
15.BIS. Contra los derechos de ciudadanos extranjeros;Total;Canarias;36
15.BIS. Contra los derechos de ciudadanos extranjeros;Total;Cantabria;0
15.BIS. Contra los derechos de ciudadanos extranjeros;Total;Castilla y León;1
15.BIS. Contra los derechos de ciudadanos extranjeros;Total;Castilla-La Mancha;0
15.BIS. Contra los derechos de ciudadanos extranjeros;Total;Cataluña;13
15.BIS. Contra los derechos de ciudadanos extranjeros;Total;Comunitat Valenciana;5
15.BIS. Contra los derechos de ciudadanos extranjeros;Total;Extremadura;0
15.BIS. Contra los derechos de ciudadanos extranjeros;Total;Galicia;3
15.BIS. Contra los derechos de ciudadanos extranjeros;Total;Madrid (Comunidad de)(1);4
15.BIS. Contra los derechos de ciudadanos extranjeros;Total;Murcia (Región de);3
15.BIS. Contra los derechos de ciudadanos extranjeros;Total;Navarra (Comunidad Foral de);1
15.BIS. Contra los derechos de ciudadanos extranjeros;Total;País Vasco;1
15.BIS. Contra los derechos de ciudadanos extranjeros;Total;Rioja (La);0
15.BIS. Contra los derechos de ciudadanos extranjeros;Total;Ceuta;115
15.BIS. Contra los derechos de ciudadanos extranjeros;Total;Melilla;16
16. Relativos a la ordenación del territorio;Varón;Total;344
16. Relativos a la ordenación del territorio;Varón;Andalucía;140
16. Relativos a la ordenación del territorio;Varón;Aragón;9
16. Relativos a la ordenación del territorio;Varón;Asturias (Principado de);8
16. Relativos a la ordenación del territorio;Varón;Balears (Illes);3
16. Relativos a la ordenación del territorio;Varón;Canarias;3
16. Relativos a la ordenación del territorio;Varón;Cantabria;4
16. Relativos a la ordenación del territorio;Varón;Castilla y León;12
16. Relativos a la ordenación del territorio;Varón;Castilla-La Mancha;6
16. Relativos a la ordenación del territorio;Varón;Cataluña;44
16. Relativos a la ordenación del territorio;Varón;Comunitat Valenciana;14
16. Relativos a la ordenación del territorio;Varón;Extremadura;39
16. Relativos a la ordenación del territorio;Varón;Galicia;12
16. Relativos a la ordenación del territorio;Varón;Madrid (Comunidad de)(1);8
16. Relativos a la ordenación del territorio;Varón;Murcia (Región de);39
16. Relativos a la ordenación del territorio;Varón;Navarra (Comunidad Foral de);2
16. Relativos a la ordenación del territorio;Varón;País Vasco;1
16. Relativos a la ordenación del territorio;Varón;Rioja (La);0
16. Relativos a la ordenación del territorio;Varón;Ceuta;0
16. Relativos a la ordenación del territorio;Varón;Melilla;0
16. Relativos a la ordenación del territorio;Mujer;Total;39
16. Relativos a la ordenación del territorio;Mujer;Andalucía;17
16. Relativos a la ordenación del territorio;Mujer;Aragón;0
16. Relativos a la ordenación del territorio;Mujer;Asturias (Principado de);0
16. Relativos a la ordenación del territorio;Mujer;Balears (Illes);0
16. Relativos a la ordenación del territorio;Mujer;Canarias;2
16. Relativos a la ordenación del territorio;Mujer;Cantabria;0
16. Relativos a la ordenación del territorio;Mujer;Castilla y León;1
16. Relativos a la ordenación del territorio;Mujer;Castilla-La Mancha;0
16. Relativos a la ordenación del territorio;Mujer;Cataluña;0
16. Relativos a la ordenación del territorio;Mujer;Comunitat Valenciana;4
16. Relativos a la ordenación del territorio;Mujer;Extremadura;1
16. Relativos a la ordenación del territorio;Mujer;Galicia;0
16. Relativos a la ordenación del territorio;Mujer;Madrid (Comunidad de)(1);2
16. Relativos a la ordenación del territorio;Mujer;Murcia (Región de);12
16. Relativos a la ordenación del territorio;Mujer;Navarra (Comunidad Foral de);0
16. Relativos a la ordenación del territorio;Mujer;País Vasco;0
16. Relativos a la ordenación del territorio;Mujer;Rioja (La);0
16. Relativos a la ordenación del territorio;Mujer;Ceuta;0
16. Relativos a la ordenación del territorio;Mujer;Melilla;0
16. Relativos a la ordenación del territorio;Total;Total;383
16. Relativos a la ordenación del territorio;Total;Andalucía;157
16. Relativos a la ordenación del territorio;Total;Aragón;9
16. Relativos a la ordenación del territorio;Total;Asturias (Principado de);8
16. Relativos a la ordenación del territorio;Total;Balears (Illes);3
16. Relativos a la ordenación del territorio;Total;Canarias;5
16. Relativos a la ordenación del territorio;Total;Cantabria;4
16. Relativos a la ordenación del territorio;Total;Castilla y León;13
16. Relativos a la ordenación del territorio;Total;Castilla-La Mancha;6
16. Relativos a la ordenación del territorio;Total;Cataluña;44
16. Relativos a la ordenación del territorio;Total;Comunitat Valenciana;18
16. Relativos a la ordenación del territorio;Total;Extremadura;40
16. Relativos a la ordenación del territorio;Total;Galicia;12
16. Relativos a la ordenación del territorio;Total;Madrid (Comunidad de)(1);10
16. Relativos a la ordenación del territorio;Total;Murcia (Región de);51
16. Relativos a la ordenación del territorio;Total;Navarra (Comunidad Foral de);2
16. Relativos a la ordenación del territorio;Total;País Vasco;1
16. Relativos a la ordenación del territorio;Total;Rioja (La);0
16. Relativos a la ordenación del territorio;Total;Ceuta;0
16. Relativos a la ordenación del territorio;Total;Melilla;0
17. Contra la seguridad colectiva;Varón;Total;64.402
17. Contra la seguridad colectiva;Varón;Andalucía;12.171
17. Contra la seguridad colectiva;Varón;Aragón;1.359
17. Contra la seguridad colectiva;Varón;Asturias (Principado de);1.870
17. Contra la seguridad colectiva;Varón;Balears (Illes);2.047
17. Contra la seguridad colectiva;Varón;Canarias;2.671
17. Contra la seguridad colectiva;Varón;Cantabria;1.160
17. Contra la seguridad colectiva;Varón;Castilla y León;2.377
17. Contra la seguridad colectiva;Varón;Castilla-La Mancha;2.060
17. Contra la seguridad colectiva;Varón;Cataluña;12.193
17. Contra la seguridad colectiva;Varón;Comunitat Valenciana;7.305
17. Contra la seguridad colectiva;Varón;Extremadura;907
17. Contra la seguridad colectiva;Varón;Galicia;3.780
17. Contra la seguridad colectiva;Varón;Madrid (Comunidad de)(1);6.606
17. Contra la seguridad colectiva;Varón;Murcia (Región de);2.525
17. Contra la seguridad colectiva;Varón;Navarra (Comunidad Foral de);1.119
17. Contra la seguridad colectiva;Varón;País Vasco;2.740
17. Contra la seguridad colectiva;Varón;Rioja (La);551
17. Contra la seguridad colectiva;Varón;Ceuta;828
17. Contra la seguridad colectiva;Varón;Melilla;133
17. Contra la seguridad colectiva;Mujer;Total;4.065
17. Contra la seguridad colectiva;Mujer;Andalucía;749
17. Contra la seguridad colectiva;Mujer;Aragón;59
17. Contra la seguridad colectiva;Mujer;Asturias (Principado de);107
17. Contra la seguridad colectiva;Mujer;Balears (Illes);215
17. Contra la seguridad colectiva;Mujer;Canarias;164
17. Contra la seguridad colectiva;Mujer;Cantabria;87
17. Contra la seguridad colectiva;Mujer;Castilla y León;116
17. Contra la seguridad colectiva;Mujer;Castilla-La Mancha;77
17. Contra la seguridad colectiva;Mujer;Cataluña;775
17. Contra la seguridad colectiva;Mujer;Comunitat Valenciana;503
17. Contra la seguridad colectiva;Mujer;Extremadura;33
17. Contra la seguridad colectiva;Mujer;Galicia;187
17. Contra la seguridad colectiva;Mujer;Madrid (Comunidad de)(1);498
17. Contra la seguridad colectiva;Mujer;Murcia (Región de);112
17. Contra la seguridad colectiva;Mujer;Navarra (Comunidad Foral de);82
17. Contra la seguridad colectiva;Mujer;País Vasco;158
17. Contra la seguridad colectiva;Mujer;Rioja (La);22
17. Contra la seguridad colectiva;Mujer;Ceuta;114
17. Contra la seguridad colectiva;Mujer;Melilla;7
17. Contra la seguridad colectiva;Total;Total;68.467
17. Contra la seguridad colectiva;Total;Andalucía;12.920
17. Contra la seguridad colectiva;Total;Aragón;1.418
17. Contra la seguridad colectiva;Total;Asturias (Principado de);1.977
17. Contra la seguridad colectiva;Total;Balears (Illes);2.262
17. Contra la seguridad colectiva;Total;Canarias;2.835
17. Contra la seguridad colectiva;Total;Cantabria;1.247
17. Contra la seguridad colectiva;Total;Castilla y León;2.493
17. Contra la seguridad colectiva;Total;Castilla-La Mancha;2.137
17. Contra la seguridad colectiva;Total;Cataluña;12.968
17. Contra la seguridad colectiva;Total;Comunitat Valenciana;7.808
17. Contra la seguridad colectiva;Total;Extremadura;940
17. Contra la seguridad colectiva;Total;Galicia;3.967
17. Contra la seguridad colectiva;Total;Madrid (Comunidad de)(1);7.104
17. Contra la seguridad colectiva;Total;Murcia (Región de);2.637
17. Contra la seguridad colectiva;Total;Navarra (Comunidad Foral de);1.201
17. Contra la seguridad colectiva;Total;País Vasco;2.898
17. Contra la seguridad colectiva;Total;Rioja (La);573
17. Contra la seguridad colectiva;Total;Ceuta;942
17. Contra la seguridad colectiva;Total;Melilla;140
18. De las falsedades;Varón;Total;6.616
18. De las falsedades;Varón;Andalucía;1.319
18. De las falsedades;Varón;Aragón;202
18. De las falsedades;Varón;Asturias (Principado de);119
18. De las falsedades;Varón;Balears (Illes);210
18. De las falsedades;Varón;Canarias;289
18. De las falsedades;Varón;Cantabria;71
18. De las falsedades;Varón;Castilla y León;229
18. De las falsedades;Varón;Castilla-La Mancha;179
18. De las falsedades;Varón;Cataluña;1.046
18. De las falsedades;Varón;Comunitat Valenciana;722
18. De las falsedades;Varón;Extremadura;103
18. De las falsedades;Varón;Galicia;327
18. De las falsedades;Varón;Madrid (Comunidad de)(1);1.135
18. De las falsedades;Varón;Murcia (Región de);252
18. De las falsedades;Varón;Navarra (Comunidad Foral de);99
18. De las falsedades;Varón;País Vasco;192
18. De las falsedades;Varón;Rioja (La);47
18. De las falsedades;Varón;Ceuta;21
18. De las falsedades;Varón;Melilla;54
18. De las falsedades;Mujer;Total;898
18. De las falsedades;Mujer;Andalucía;138
18. De las falsedades;Mujer;Aragón;37
18. De las falsedades;Mujer;Asturias (Principado de);19
18. De las falsedades;Mujer;Balears (Illes);14
18. De las falsedades;Mujer;Canarias;34
18. De las falsedades;Mujer;Cantabria;8
18. De las falsedades;Mujer;Castilla y León;45
18. De las falsedades;Mujer;Castilla-La Mancha;26
18. De las falsedades;Mujer;Cataluña;138
18. De las falsedades;Mujer;Comunitat Valenciana;64
18. De las falsedades;Mujer;Extremadura;11
18. De las falsedades;Mujer;Galicia;43
18. De las falsedades;Mujer;Madrid (Comunidad de)(1);242
18. De las falsedades;Mujer;Murcia (Región de);33
18. De las falsedades;Mujer;Navarra (Comunidad Foral de);11
18. De las falsedades;Mujer;País Vasco;31
18. De las falsedades;Mujer;Rioja (La);1
18. De las falsedades;Mujer;Ceuta;1
18. De las falsedades;Mujer;Melilla;2
18. De las falsedades;Total;Total;7.514
18. De las falsedades;Total;Andalucía;1.457
18. De las falsedades;Total;Aragón;239
18. De las falsedades;Total;Asturias (Principado de);138
18. De las falsedades;Total;Balears (Illes);224
18. De las falsedades;Total;Canarias;323
18. De las falsedades;Total;Cantabria;79
18. De las falsedades;Total;Castilla y León;274
18. De las falsedades;Total;Castilla-La Mancha;205
18. De las falsedades;Total;Cataluña;1.184
18. De las falsedades;Total;Comunitat Valenciana;786
18. De las falsedades;Total;Extremadura;114
18. De las falsedades;Total;Galicia;370
18. De las falsedades;Total;Madrid (Comunidad de)(1);1.377
18. De las falsedades;Total;Murcia (Región de);285
18. De las falsedades;Total;Navarra (Comunidad Foral de);110
18. De las falsedades;Total;País Vasco;223
18. De las falsedades;Total;Rioja (La);48
18. De las falsedades;Total;Ceuta;22
18. De las falsedades;Total;Melilla;56
19. Contra la Administración Pública;Varón;Total;1.414
19. Contra la Administración Pública;Varón;Andalucía;322
19. Contra la Administración Pública;Varón;Aragón;13
19. Contra la Administración Pública;Varón;Asturias (Principado de);32
19. Contra la Administración Pública;Varón;Balears (Illes);77
19. Contra la Administración Pública;Varón;Canarias;101
19. Contra la Administración Pública;Varón;Cantabria;11
19. Contra la Administración Pública;Varón;Castilla y León;40
19. Contra la Administración Pública;Varón;Castilla-La Mancha;36
19. Contra la Administración Pública;Varón;Cataluña;243
19. Contra la Administración Pública;Varón;Comunitat Valenciana;142
19. Contra la Administración Pública;Varón;Extremadura;8
19. Contra la Administración Pública;Varón;Galicia;62
19. Contra la Administración Pública;Varón;Madrid (Comunidad de)(1);220
19. Contra la Administración Pública;Varón;Murcia (Región de);32
19. Contra la Administración Pública;Varón;Navarra (Comunidad Foral de);6
19. Contra la Administración Pública;Varón;País Vasco;54
19. Contra la Administración Pública;Varón;Rioja (La);5
19. Contra la Administración Pública;Varón;Ceuta;5
19. Contra la Administración Pública;Varón;Melilla;5
19. Contra la Administración Pública;Mujer;Total;144
19. Contra la Administración Pública;Mujer;Andalucía;27
19. Contra la Administración Pública;Mujer;Aragón;1
19. Contra la Administración Pública;Mujer;Asturias (Principado de);7
19. Contra la Administración Pública;Mujer;Balears (Illes);6
19. Contra la Administración Pública;Mujer;Canarias;13
19. Contra la Administración Pública;Mujer;Cantabria;1
19. Contra la Administración Pública;Mujer;Castilla y León;6
19. Contra la Administración Pública;Mujer;Castilla-La Mancha;3
19. Contra la Administración Pública;Mujer;Cataluña;22
19. Contra la Administración Pública;Mujer;Comunitat Valenciana;22
19. Contra la Administración Pública;Mujer;Extremadura;1
19. Contra la Administración Pública;Mujer;Galicia;8
19. Contra la Administración Pública;Mujer;Madrid (Comunidad de)(1);18
19. Contra la Administración Pública;Mujer;Murcia (Región de);3
19. Contra la Administración Pública;Mujer;Navarra (Comunidad Foral de);1
19. Contra la Administración Pública;Mujer;País Vasco;5
19. Contra la Administración Pública;Mujer;Rioja (La);0
19. Contra la Administración Pública;Mujer;Ceuta;0
19. Contra la Administración Pública;Mujer;Melilla;0
19. Contra la Administración Pública;Total;Total;1.558
19. Contra la Administración Pública;Total;Andalucía;349
19. Contra la Administración Pública;Total;Aragón;14
19. Contra la Administración Pública;Total;Asturias (Principado de);39
19. Contra la Administración Pública;Total;Balears (Illes);83
19. Contra la Administración Pública;Total;Canarias;114
19. Contra la Administración Pública;Total;Cantabria;12
19. Contra la Administración Pública;Total;Castilla y León;46
19. Contra la Administración Pública;Total;Castilla-La Mancha;39
19. Contra la Administración Pública;Total;Cataluña;265
19. Contra la Administración Pública;Total;Comunitat Valenciana;164
19. Contra la Administración Pública;Total;Extremadura;9
19. Contra la Administración Pública;Total;Galicia;70
19. Contra la Administración Pública;Total;Madrid (Comunidad de)(1);238
19. Contra la Administración Pública;Total;Murcia (Región de);35
19. Contra la Administración Pública;Total;Navarra (Comunidad Foral de);7
19. Contra la Administración Pública;Total;País Vasco;59
19. Contra la Administración Pública;Total;Rioja (La);5
19. Contra la Administración Pública;Total;Ceuta;5
19. Contra la Administración Pública;Total;Melilla;5
20. Contra la Administración de Justicia;Varón;Total;11.575
20. Contra la Administración de Justicia;Varón;Andalucía;2.371
20. Contra la Administración de Justicia;Varón;Aragón;307
20. Contra la Administración de Justicia;Varón;Asturias (Principado de);406
20. Contra la Administración de Justicia;Varón;Balears (Illes);337
20. Contra la Administración de Justicia;Varón;Canarias;595
20. Contra la Administración de Justicia;Varón;Cantabria;280
20. Contra la Administración de Justicia;Varón;Castilla y León;498
20. Contra la Administración de Justicia;Varón;Castilla-La Mancha;467
20. Contra la Administración de Justicia;Varón;Cataluña;1.784
20. Contra la Administración de Justicia;Varón;Comunitat Valenciana;1.258
20. Contra la Administración de Justicia;Varón;Extremadura;243
20. Contra la Administración de Justicia;Varón;Galicia;834
20. Contra la Administración de Justicia;Varón;Madrid (Comunidad de)(1);739
20. Contra la Administración de Justicia;Varón;Murcia (Región de);501
20. Contra la Administración de Justicia;Varón;Navarra (Comunidad Foral de);241
20. Contra la Administración de Justicia;Varón;País Vasco;553
20. Contra la Administración de Justicia;Varón;Rioja (La);98
20. Contra la Administración de Justicia;Varón;Ceuta;38
20. Contra la Administración de Justicia;Varón;Melilla;25
20. Contra la Administración de Justicia;Mujer;Total;1.071
20. Contra la Administración de Justicia;Mujer;Andalucía;230
20. Contra la Administración de Justicia;Mujer;Aragón;31
20. Contra la Administración de Justicia;Mujer;Asturias (Principado de);33
20. Contra la Administración de Justicia;Mujer;Balears (Illes);29
20. Contra la Administración de Justicia;Mujer;Canarias;71
20. Contra la Administración de Justicia;Mujer;Cantabria;13
20. Contra la Administración de Justicia;Mujer;Castilla y León;41
20. Contra la Administración de Justicia;Mujer;Castilla-La Mancha;36
20. Contra la Administración de Justicia;Mujer;Cataluña;171
20. Contra la Administración de Justicia;Mujer;Comunitat Valenciana;126
20. Contra la Administración de Justicia;Mujer;Extremadura;19
20. Contra la Administración de Justicia;Mujer;Galicia;53
20. Contra la Administración de Justicia;Mujer;Madrid (Comunidad de)(1);97
20. Contra la Administración de Justicia;Mujer;Murcia (Región de);47
20. Contra la Administración de Justicia;Mujer;Navarra (Comunidad Foral de);13
20. Contra la Administración de Justicia;Mujer;País Vasco;51
20. Contra la Administración de Justicia;Mujer;Rioja (La);8
20. Contra la Administración de Justicia;Mujer;Ceuta;1
20. Contra la Administración de Justicia;Mujer;Melilla;1
20. Contra la Administración de Justicia;Total;Total;12.646
20. Contra la Administración de Justicia;Total;Andalucía;2.601
20. Contra la Administración de Justicia;Total;Aragón;338
20. Contra la Administración de Justicia;Total;Asturias (Principado de);439
20. Contra la Administración de Justicia;Total;Balears (Illes);366
20. Contra la Administración de Justicia;Total;Canarias;666
20. Contra la Administración de Justicia;Total;Cantabria;293
20. Contra la Administración de Justicia;Total;Castilla y León;539
20. Contra la Administración de Justicia;Total;Castilla-La Mancha;503
20. Contra la Administración de Justicia;Total;Cataluña;1.955
20. Contra la Administración de Justicia;Total;Comunitat Valenciana;1.384
20. Contra la Administración de Justicia;Total;Extremadura;262
20. Contra la Administración de Justicia;Total;Galicia;887
20. Contra la Administración de Justicia;Total;Madrid (Comunidad de)(1);836
20. Contra la Administración de Justicia;Total;Murcia (Región de);548
20. Contra la Administración de Justicia;Total;Navarra (Comunidad Foral de);254
20. Contra la Administración de Justicia;Total;País Vasco;604
20. Contra la Administración de Justicia;Total;Rioja (La);106
20. Contra la Administración de Justicia;Total;Ceuta;39
20. Contra la Administración de Justicia;Total;Melilla;26
21. Contra la Constitución;Varón;Total;153
21. Contra la Constitución;Varón;Andalucía;17
21. Contra la Constitución;Varón;Aragón;0
21. Contra la Constitución;Varón;Asturias (Principado de);13
21. Contra la Constitución;Varón;Balears (Illes);2
21. Contra la Constitución;Varón;Canarias;1
21. Contra la Constitución;Varón;Cantabria;3
21. Contra la Constitución;Varón;Castilla y León;1
21. Contra la Constitución;Varón;Castilla-La Mancha;2
21. Contra la Constitución;Varón;Cataluña;28
21. Contra la Constitución;Varón;Comunitat Valenciana;8
21. Contra la Constitución;Varón;Extremadura;6
21. Contra la Constitución;Varón;Galicia;1
21. Contra la Constitución;Varón;Madrid (Comunidad de)(1);60
21. Contra la Constitución;Varón;Murcia (Región de);3
21. Contra la Constitución;Varón;Navarra (Comunidad Foral de);2
21. Contra la Constitución;Varón;País Vasco;0
21. Contra la Constitución;Varón;Rioja (La);1
21. Contra la Constitución;Varón;Ceuta;4
21. Contra la Constitución;Varón;Melilla;1
21. Contra la Constitución;Mujer;Total;35
21. Contra la Constitución;Mujer;Andalucía;1
21. Contra la Constitución;Mujer;Aragón;0
21. Contra la Constitución;Mujer;Asturias (Principado de);1
21. Contra la Constitución;Mujer;Balears (Illes);0
21. Contra la Constitución;Mujer;Canarias;2
21. Contra la Constitución;Mujer;Cantabria;0
21. Contra la Constitución;Mujer;Castilla y León;0
21. Contra la Constitución;Mujer;Castilla-La Mancha;0
21. Contra la Constitución;Mujer;Cataluña;2
21. Contra la Constitución;Mujer;Comunitat Valenciana;5
21. Contra la Constitución;Mujer;Extremadura;0
21. Contra la Constitución;Mujer;Galicia;0
21. Contra la Constitución;Mujer;Madrid (Comunidad de)(1);21
21. Contra la Constitución;Mujer;Murcia (Región de);1
21. Contra la Constitución;Mujer;Navarra (Comunidad Foral de);0
21. Contra la Constitución;Mujer;País Vasco;0
21. Contra la Constitución;Mujer;Rioja (La);1
21. Contra la Constitución;Mujer;Ceuta;1
21. Contra la Constitución;Mujer;Melilla;0
21. Contra la Constitución;Total;Total;188
21. Contra la Constitución;Total;Andalucía;18
21. Contra la Constitución;Total;Aragón;0
21. Contra la Constitución;Total;Asturias (Principado de);14
21. Contra la Constitución;Total;Balears (Illes);2
21. Contra la Constitución;Total;Canarias;3
21. Contra la Constitución;Total;Cantabria;3
21. Contra la Constitución;Total;Castilla y León;1
21. Contra la Constitución;Total;Castilla-La Mancha;2
21. Contra la Constitución;Total;Cataluña;30
21. Contra la Constitución;Total;Comunitat Valenciana;13
21. Contra la Constitución;Total;Extremadura;6
21. Contra la Constitución;Total;Galicia;1
21. Contra la Constitución;Total;Madrid (Comunidad de)(1);81
21. Contra la Constitución;Total;Murcia (Región de);4
21. Contra la Constitución;Total;Navarra (Comunidad Foral de);2
21. Contra la Constitución;Total;País Vasco;0
21. Contra la Constitución;Total;Rioja (La);2
21. Contra la Constitución;Total;Ceuta;5
21. Contra la Constitución;Total;Melilla;1
22. Contra el orden público;Varón;Total;13.532
22. Contra el orden público;Varón;Andalucía;3.371
22. Contra el orden público;Varón;Aragón;404
22. Contra el orden público;Varón;Asturias (Principado de);346
22. Contra el orden público;Varón;Balears (Illes);312
22. Contra el orden público;Varón;Canarias;560
22. Contra el orden público;Varón;Cantabria;258
22. Contra el orden público;Varón;Castilla y León;471
22. Contra el orden público;Varón;Castilla-La Mancha;326
22. Contra el orden público;Varón;Cataluña;2.033
22. Contra el orden público;Varón;Comunitat Valenciana;1.546
22. Contra el orden público;Varón;Extremadura;193
22. Contra el orden público;Varón;Galicia;676
22. Contra el orden público;Varón;Madrid (Comunidad de)(1);1.237
22. Contra el orden público;Varón;Murcia (Región de);678
22. Contra el orden público;Varón;Navarra (Comunidad Foral de);193
22. Contra el orden público;Varón;País Vasco;570
22. Contra el orden público;Varón;Rioja (La);151
22. Contra el orden público;Varón;Ceuta;113
22. Contra el orden público;Varón;Melilla;94
22. Contra el orden público;Mujer;Total;1.148
22. Contra el orden público;Mujer;Andalucía;271
22. Contra el orden público;Mujer;Aragón;35
22. Contra el orden público;Mujer;Asturias (Principado de);43
22. Contra el orden público;Mujer;Balears (Illes);37
22. Contra el orden público;Mujer;Canarias;60
22. Contra el orden público;Mujer;Cantabria;21
22. Contra el orden público;Mujer;Castilla y León;33
22. Contra el orden público;Mujer;Castilla-La Mancha;20
22. Contra el orden público;Mujer;Cataluña;166
22. Contra el orden público;Mujer;Comunitat Valenciana;111
22. Contra el orden público;Mujer;Extremadura;22
22. Contra el orden público;Mujer;Galicia;74
22. Contra el orden público;Mujer;Madrid (Comunidad de)(1);102
22. Contra el orden público;Mujer;Murcia (Región de);52
22. Contra el orden público;Mujer;Navarra (Comunidad Foral de);17
22. Contra el orden público;Mujer;País Vasco;51
22. Contra el orden público;Mujer;Rioja (La);9
22. Contra el orden público;Mujer;Ceuta;13
22. Contra el orden público;Mujer;Melilla;11
22. Contra el orden público;Total;Total;14.680
22. Contra el orden público;Total;Andalucía;3.642
22. Contra el orden público;Total;Aragón;439
22. Contra el orden público;Total;Asturias (Principado de);389
22. Contra el orden público;Total;Balears (Illes);349
22. Contra el orden público;Total;Canarias;620
22. Contra el orden público;Total;Cantabria;279
22. Contra el orden público;Total;Castilla y León;504
22. Contra el orden público;Total;Castilla-La Mancha;346
22. Contra el orden público;Total;Cataluña;2.199
22. Contra el orden público;Total;Comunitat Valenciana;1.657
22. Contra el orden público;Total;Extremadura;215
22. Contra el orden público;Total;Galicia;750
22. Contra el orden público;Total;Madrid (Comunidad de)(1);1.339
22. Contra el orden público;Total;Murcia (Región de);730
22. Contra el orden público;Total;Navarra (Comunidad Foral de);210
22. Contra el orden público;Total;País Vasco;621
22. Contra el orden público;Total;Rioja (La);160
22. Contra el orden público;Total;Ceuta;126
22. Contra el orden público;Total;Melilla;105
24. Contra la Comunidad Internacional;Varón;Total;30
24. Contra la Comunidad Internacional;Varón;Andalucía;4
24. Contra la Comunidad Internacional;Varón;Aragón;0
24. Contra la Comunidad Internacional;Varón;Asturias (Principado de);0
24. Contra la Comunidad Internacional;Varón;Balears (Illes);0
24. Contra la Comunidad Internacional;Varón;Canarias;20
24. Contra la Comunidad Internacional;Varón;Cantabria;0
24. Contra la Comunidad Internacional;Varón;Castilla y León;0
24. Contra la Comunidad Internacional;Varón;Castilla-La Mancha;0
24. Contra la Comunidad Internacional;Varón;Cataluña;4
24. Contra la Comunidad Internacional;Varón;Comunitat Valenciana;0
24. Contra la Comunidad Internacional;Varón;Extremadura;0
24. Contra la Comunidad Internacional;Varón;Galicia;1
24. Contra la Comunidad Internacional;Varón;Madrid (Comunidad de)(1);1
24. Contra la Comunidad Internacional;Varón;Murcia (Región de);0
24. Contra la Comunidad Internacional;Varón;Navarra (Comunidad Foral de);0
24. Contra la Comunidad Internacional;Varón;País Vasco;0
24. Contra la Comunidad Internacional;Varón;Rioja (La);0
24. Contra la Comunidad Internacional;Varón;Ceuta;0
24. Contra la Comunidad Internacional;Varón;Melilla;0
24. Contra la Comunidad Internacional;Mujer;Total;1
24. Contra la Comunidad Internacional;Mujer;Andalucía;0
24. Contra la Comunidad Internacional;Mujer;Aragón;0
24. Contra la Comunidad Internacional;Mujer;Asturias (Principado de);0
24. Contra la Comunidad Internacional;Mujer;Balears (Illes);0
24. Contra la Comunidad Internacional;Mujer;Canarias;0
24. Contra la Comunidad Internacional;Mujer;Cantabria;0
24. Contra la Comunidad Internacional;Mujer;Castilla y León;0
24. Contra la Comunidad Internacional;Mujer;Castilla-La Mancha;0
24. Contra la Comunidad Internacional;Mujer;Cataluña;1
24. Contra la Comunidad Internacional;Mujer;Comunitat Valenciana;0
24. Contra la Comunidad Internacional;Mujer;Extremadura;0
24. Contra la Comunidad Internacional;Mujer;Galicia;0
24. Contra la Comunidad Internacional;Mujer;Madrid (Comunidad de)(1);0
24. Contra la Comunidad Internacional;Mujer;Murcia (Región de);0
24. Contra la Comunidad Internacional;Mujer;Navarra (Comunidad Foral de);0
24. Contra la Comunidad Internacional;Mujer;País Vasco;0
24. Contra la Comunidad Internacional;Mujer;Rioja (La);0
24. Contra la Comunidad Internacional;Mujer;Ceuta;0
24. Contra la Comunidad Internacional;Mujer;Melilla;0
24. Contra la Comunidad Internacional;Total;Total;31
24. Contra la Comunidad Internacional;Total;Andalucía;4
24. Contra la Comunidad Internacional;Total;Aragón;0
24. Contra la Comunidad Internacional;Total;Asturias (Principado de);0
24. Contra la Comunidad Internacional;Total;Balears (Illes);0
24. Contra la Comunidad Internacional;Total;Canarias;20
24. Contra la Comunidad Internacional;Total;Cantabria;0
24. Contra la Comunidad Internacional;Total;Castilla y León;0
24. Contra la Comunidad Internacional;Total;Castilla-La Mancha;0
24. Contra la Comunidad Internacional;Total;Cataluña;5
24. Contra la Comunidad Internacional;Total;Comunitat Valenciana;0
24. Contra la Comunidad Internacional;Total;Extremadura;0
24. Contra la Comunidad Internacional;Total;Galicia;1
